seed,eta,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
21003,0.9,C7,0.03348260692116172,0.029567955714314895,0.1276853688553243
21003,1.0,C1,0.053110207240375414,0.03926609442481246,0.15230384478223075
21003,1.0,C2,0.06351692385692467,0.0462107081914844,0.18632293413442041
21003,1.0,C3,0.04911071523787546,0.042214849025293905,0.1080925429209189
21003,1.0,C4,0.05089128824940645,0.051771923721997785,0.1315873305302751
21003,1.0,C5,0.06392631745047588,0.05266391487185551,0.19926004725895938
21003,1.0,C6,0.036041183641194435,0.02123814470367912,0.13050548234246617
21003,1.0,C7,0.03720289657906858,0.03285328412701655,0.14187263206147144
21004,0.0,C1,0.0,0.0,0.0
21004,0.0,C2,0.0,0.0,0.0
21004,0.0,C3,0.0,0.0,0.0
21004,0.0,C4,0.0,0.0,0.0
21004,0.0,C5,0.0,0.0,0.0
21004,0.0,C6,0.0,0.0,0.0
21004,0.0,C7,0.0,0.0,0.0
21004,0.1,C1,0.0055635738584620354,0.004224157637535433,0.017522814225919614
21004,0.1,C2,0.006128606672525355,0.005225699398995948,0.015295528167717037
21004,0.1,C3,0.004300125191278588,0.0031060977886123373,0.014050946212261592
21004,0.1,C4,0.005260565913142164,0.0037991999332327164,0.019415239502110354
21004,0.1,C5,0.006076375445060062,0.00416104990922056,0.01463384952867295
21004,0.1,C6,0.0043021691967658465,0.002616169015474082,0.012922651799012724
21004,0.1,C7,0.004290535001584767,0.003777884457517585,0.013413601434517836
21004,0.2,C1,0.011127147716924071,0.008448315275070874,0.03504562845183923
21004,0.2,C2,0.01225721334505071,0.010451398797991902,0.030591056335434103
21004,0.2,C3,0.008600250382557175,0.006212195577224668,0.028101892424523184
21004,0.2,C4,0.010521131826284329,0.007598399866465454,0.038830479004220736
21004,0.2,C5,0.012152750890120122,0.00832209981844112,0.02926769905734592
21004,0.2,C6,0.008604338393531693,0.005232338030948136,0.025845303598025463
21004,0.2,C7,0.008581070003169535,0.007555768915035167,0.0268272028690357
21004,0.3,C1,0.016690721575386105,0.0126724729126063,0.052568442677758814
21004,0.3,C2,0.018385820017576066,0.01567709819698785,0.04588658450315111
21004,0.3,C3,0.012900375573835762,0.009318293365837005,0.04215283863678476
21004,0.3,C4,0.01578169773942649,0.01139759979969817,0.05824571850633106
21004,0.3,C5,0.018229126335180184,0.01248314972766168,0.043901548586018864
21004,0.3,C6,0.01290650759029754,0.007848507046422218,0.03876795539703819
21004,0.3,C7,0.0128716050047543,0.011333653372552748,0.04024080430355356
21004,0.4,C1,0.022254295433848142,0.01689663055014174,0.07009125690367843
21004,0.4,C2,0.02451442669010142,0.020902797595983798,0.06118211267086818
21004,0.4,C3,0.01720050076511435,0.012424391154449335,0.05620378484904637
21004,0.4,C4,0.021042263652568654,0.015196799732930887,0.0776609580084415
21004,0.4,C5,0.024305501780240248,0.01664419963688224,0.058535398114691835
21004,0.4,C6,0.017208676787063386,0.0104646760618963,0.05169060719605091
21004,0.4,C7,0.01716214000633907,0.015111537830070337,0.05365440573807137
21004,0.5,C1,0.027817869292310178,0.021120788187677174,0.08761407112959804
21004,0.5,C2,0.030643033362626776,0.026128496994979745,0.07647764083858524
21004,0.5,C3,0.021500625956392936,0.015530488943061665,0.07025473106130795
21004,0.5,C4,0.02630282956571082,0.01899599966616361,0.09707619751055183
21004,0.5,C5,0.030381877225300308,0.0208052495461028,0.07316924764336477
21004,0.5,C6,0.021510845983829237,0.013080845077370354,0.06461325899506364
21004,0.5,C7,0.02145267500792384,0.018889422287587918,0.06706800717258923
21004,0.6,C1,0.03338144315077221,0.025344945825212614,0.10513688535551766
21004,0.6,C2,0.03677164003515213,0.03135419639397569,0.09177316900630225
21004,0.6,C3,0.025800751147671525,0.018636586731674003,0.08430567727356955
21004,0.6,C4,0.03156339547885298,0.02279519959939634,0.11649143701266215
21004,0.6,C5,0.03645825267036037,0.024966299455323374,0.08780309717203774
21004,0.6,C6,0.02581301518059508,0.015697014092844436,0.07753591079407636
21004,0.6,C7,0.0257432100095086,0.022667306745105493,0.0804816086071071
21004,0.7,C1,0.03894501700923424,0.029569103462748034,0.12265969958143727
21004,0.7,C2,0.04290024670767749,0.03657989579297164,0.10706869717401932
21004,0.7,C3,0.03010087633895011,0.021742684520286333,0.0983566234858311
21004,0.7,C4,0.036823961391995154,0.026594399532629057,0.13590667651477253
21004,0.7,C5,0.04253462811542042,0.02912734936454392,0.10243694670071068
21004,0.7,C6,0.03011518437736092,0.018313183108318504,0.09045856259308908
21004,0.7,C7,0.03003374501109337,0.02644519120262308,0.0938952100416249
21004,0.8,C1,0.044508590867696284,0.03379326110028348,0.14018251380735688
21004,0.8,C2,0.04902885338020284,0.041805595191967596,0.12236422534173638
21004,0.8,C3,0.0344010015302287,0.02484878230889867,0.11240756969809271
21004,0.8,C4,0.042084527305137315,0.03039359946586178,0.15532191601688292
21004,0.8,C5,0.04861100356048049,0.03328839927376448,0.11707079622938366
21004,0.8,C6,0.03441735357412677,0.02092935212379257,0.10338121439210181
21004,0.8,C7,0.03432428001267814,0.03022307566014067,0.10730881147614277
21004,0.9,C1,0.05007216472615832,0.038017418737818914,0.15770532803327644
21004,0.9,C2,0.05515746005272821,0.04703129459096355,0.13765975350945345
21004,0.9,C3,0.038701126721507294,0.027954880097511,0.1264585159103543
21004,0.9,C4,0.047345093218279476,0.03419279939909451,0.1747371555189933
21004,0.9,C5,0.05468737900554055,0.03744944918298504,0.13170464575805663
