seed,rotation,criterion,alternative,class,theta,semantic_ceiling,contrast,min_derivative,max_abs_departure,lower_bound_ok,semantic_ceiling_ok,monotonicity_ok,structural_zero_ok
25004,0,C4,A2,I,0.12998865192745052,0.2,-0.6,0.09998865192745052,0.0075,True,True,True,True
25004,0,C4,A3,D,0.37078398182220207,0.4,-0.2,0.36078398182220206,0.0025000000000000005,True,True,True,True
25004,0,C4,A4,I,0.16668697619665135,0.2,0.2,0.15668697619665134,0.0025000000000000005,True,True,True,True
25004,0,C4,A5,D,0.23720409960764505,0.4,0.6,0.20720409960764505,0.0075,True,True,True,True
25004,0,C4,A6,D,0.2415943942335155,0.4,1.0,0.19159439423351549,0.0125,True,True,True,True
25004,0,C5,A1,I,0.188003557568166,0.2,-1.0,0.138003557568166,0.0125,True,True,True,True
25004,0,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,0,C5,A3,D,0.3422836883605168,0.4,-0.2,0.3322836883605168,0.0025000000000000005,True,True,True,True
25004,0,C5,A4,D,0.38731914361933817,0.4,0.2,0.37731914361933816,0.0025000000000000005,True,True,True,True
25004,0,C5,A5,I,0.17172203531194702,0.2,0.6,0.14172203531194702,0.0075,True,True,True,True
25004,0,C5,A6,D,0.2563801727823835,0.4,1.0,0.20638017278238352,0.0125,True,True,True,True
25004,0,C6,A1,I,0.0906220887878412,0.2,-1.0,0.040622088787841196,0.0125,True,True,True,True
25004,0,C6,A2,I,0.11649895055928115,0.2,-0.6,0.08649895055928115,0.0075,True,True,True,True
25004,0,C6,A3,I,0.07854158028418737,0.2,-0.2,0.06854158028418736,0.0025000000000000005,True,True,True,True
25004,0,C6,A4,I,0.1772153773139093,0.2,0.2,0.16721537731390929,0.0025000000000000005,True,True,True,True
25004,0,C6,A5,I,0.05643055928464409,0.2,0.6,0.026430559284644092,0.0075,True,True,True,True
25004,0,C6,A6,I,0.1971417851366794,0.2,1.0,0.14714178513667941,0.0125,True,True,True,True
25004,0,C7,A1,I,0.14500298600432726,0.2,-1.0,0.09500298600432726,0.0125,True,True,True,True
25004,0,C7,A2,D,0.23161144213105778,0.4,-0.6,0.20161144213105778,0.0075,True,True,True,True
25004,0,C7,A3,I,0.1339473807470391,0.2,-0.2,0.1239473807470391,0.0025000000000000005,True,True,True,True
25004,0,C7,A4,D,0.32585374654041804,0.4,0.2,0.31585374654041803,0.0025000000000000005,True,True,True,True
25004,0,C7,A5,I,0.13044217277487674,0.2,0.6,0.10044217277487674,0.0075,True,True,True,True
25004,0,C7,A6,I,0.11812784748973408,0.2,1.0,0.06812784748973408,0.0125,True,True,True,True
25004,1,C1,A1,D,0.34078404960275427,0.4,-0.6,0.3107840496027543,0.0075,True,True,True,True
25004,1,C1,A2,I,0.1557086861818785,0.2,-0.2,0.1457086861818785,0.0025000000000000005,True,True,True,True
25004,1,C1,A3,I,0.13015268205989872,0.2,0.2,0.12015268205989871,0.0025000000000000005,True,True,True,True
25004,1,C1,A4,I,0.17731630229074952,0.2,0.6,0.14731630229074952,0.0075,True,True,True,True
25004,1,C1,A5,I,0.12197519459562979,0.2,1.0,0.07197519459562979,0.0125,True,True,True,True
25004,1,C1,A6,D,0.360636286993505,0.4,-1.0,0.310636286993505,0.0125,True,True,True,True
25004,1,C2,A1,D,0.29135353823890064,0.4,-0.6,0.2613535382389006,0.0075,True,True,True,True
25004,1,C2,A2,D,0.29751842273416057,0.4,-0.2,0.28751842273416056,0.0025000000000000005,True,True,True,True
25004,1,C2,A3,D,0.3364273701581474,0.4,0.2,0.3264273701581474,0.0025000000000000005,True,True,True,True
25004,1,C2,A4,I,0.05905397687710267,0.2,0.6,0.02905397687710267,0.0075,True,True,True,True
25004,1,C2,A5,I,0.17168773205716942,0.2,1.0,0.12168773205716941,0.0125,True,True,True,True
25004,1,C2,A6,D,0.3724225726695557,0.4,-1.0,0.3224225726695557,0.0125,True,True,True,True
25004,1,C3,A1,D,0.3476766019011862,0.4,-0.6,0.3176766019011862,0.0075,True,True,True,True
25004,1,C3,A2,D,0.3698221327840889,0.4,-0.2,0.35982213278408887,0.0025000000000000005,True,True,True,True
25004,1,C3,A3,I,0.1906872282905162,0.2,0.2,0.1806872282905162,0.0025000000000000005,True,True,True,True
25004,1,C3,A4,I,0.0823576389615944,0.2,0.6,0.0523576389615944,0.0075,True,True,True,True
25004,1,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,1,C3,A6,I,0.18880979427848077,0.2,-1.0,0.13880979427848078,0.0125,True,True,True,True
25004,1,C4,A1,I,0.11168765300726452,0.2,-0.6,0.08168765300726452,0.0075,True,True,True,True
25004,1,C4,A2,I,0.12998865192745052,0.2,-0.2,0.11998865192745051,0.0025000000000000005,True,True,True,True
25004,1,C4,A3,D,0.37078398182220207,0.4,0.2,0.36078398182220206,0.0025000000000000005,True,True,True,True
25004,1,C4,A4,I,0.16668697619665135,0.2,0.6,0.13668697619665135,0.0075,True,True,True,True
25004,1,C4,A5,D,0.23720409960764505,0.4,1.0,0.18720409960764506,0.0125,True,True,True,True
25004,1,C4,A6,D,0.2415943942335155,0.4,-1.0,0.19159439423351549,0.0125,True,True,True,True
25004,1,C5,A1,I,0.188003557568166,0.2,-0.6,0.158003557568166,0.0075,True,True,True,True
25004,1,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,1,C5,A3,D,0.3422836883605168,0.4,0.2,0.3322836883605168,0.0025000000000000005,True,True,True,True
25004,1,C5,A4,D,0.38731914361933817,0.4,0.6,0.35731914361933814,0.0075,True,True,True,True
25004,1,C5,A5,I,0.17172203531194702,0.2,1.0,0.12172203531194702,0.0125,True,True,True,True
25004,1,C5,A6,D,0.2563801727823835,0.4,-1.0,0.20638017278238352,0.0125,True,True,True,True
25004,1,C6,A1,I,0.0906220887878412,0.2,-0.6,0.0606220887878412,0.0075,True,True,True,True
25004,1,C6,A2,I,0.11649895055928115,0.2,-0.2,0.10649895055928116,0.0025000000000000005,True,True,True,True
25004,1,C6,A3,I,0.07854158028418737,0.2,0.2,0.06854158028418736,0.0025000000000000005,True,True,True,True
25004,1,C6,A4,I,0.1772153773139093,0.2,0.6,0.1472153773139093,0.0075,True,True,True,True
25004,1,C6,A5,I,0.05643055928464409,0.2,1.0,0.0064305592846440884,0.0125,True,True,True,True
25004,1,C6,A6,I,0.1971417851366794,0.2,-1.0,0.14714178513667941,0.0125,True,True,True,True
25004,1,C7,A1,I,0.14500298600432726,0.2,-0.6,0.11500298600432726,0.0075,True,True,True,True
25004,1,C7,A2,D,0.23161144213105778,0.4,-0.2,0.22161144213105777,0.0025000000000000005,True,True,True,True
25004,1,C7,A3,I,0.1339473807470391,0.2,0.2,0.1239473807470391,0.0025000000000000005,True,True,True,True
25004,1,C7,A4,D,0.32585374654041804,0.4,0.6,0.29585374654041807,0.0075,True,True,True,True
25004,1,C7,A5,I,0.13044217277487674,0.2,1.0,0.08044217277487674,0.0125,True,True,True,True
25004,1,C7,A6,I,0.11812784748973408,0.2,-1.0,0.06812784748973408,0.0125,True,True,True,True
25004,2,C1,A1,D,0.34078404960275427,0.4,-0.2,0.33078404960275426,0.0025000000000000005,True,True,True,True
25004,2,C1,A2,I,0.1557086861818785,0.2,0.2,0.1457086861818785,0.0025000000000000005,True,True,True,True
25004,2,C1,A3,I,0.13015268205989872,0.2,0.6,0.10015268205989872,0.0075,True,True,True,True
25004,2,C1,A4,I,0.17731630229074952,0.2,1.0,0.12731630229074953,0.0125,True,True,True,True
25004,2,C1,A5,I,0.12197519459562979,0.2,-1.0,0.07197519459562979,0.0125,True,True,True,True
25004,2,C1,A6,D,0.360636286993505,0.4,-0.6,0.330636286993505,0.0075,True,True,True,True
25004,2,C2,A1,D,0.29135353823890064,0.4,-0.2,0.28135353823890064,0.0025000000000000005,True,True,True,True
25004,2,C2,A2,D,0.29751842273416057,0.4,0.2,0.28751842273416056,0.0025000000000000005,True,True,True,True
25004,2,C2,A3,D,0.3364273701581474,0.4,0.6,0.30642737015814736,0.0075,True,True,True,True
25004,2,C2,A4,I,0.05905397687710267,0.2,1.0,0.009053976877102667,0.0125,True,True,True,True
25004,2,C2,A5,I,0.17168773205716942,0.2,-1.0,0.12168773205716941,0.0125,True,True,True,True
25004,2,C2,A6,D,0.3724225726695557,0.4,-0.6,0.34242257266955567,0.0075,True,True,True,True
25004,2,C3,A1,D,0.3476766019011862,0.4,-0.2,0.3376766019011862,0.0025000000000000005,True,True,True,True
25004,2,C3,A2,D,0.3698221327840889,0.4,0.2,0.35982213278408887,0.0025000000000000005,True,True,True,True
25004,2,C3,A3,I,0.1906872282905162,0.2,0.6,0.1606872282905162,0.0075,True,True,True,True
25004,2,C3,A4,I,0.0823576389615944,0.2,1.0,0.032357638961594395,0.0125,True,True,True,True
25004,2,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,2,C3,A6,I,0.18880979427848077,0.2,-0.6,0.15880979427848077,0.0075,True,True,True,True
25004,2,C4,A1,I,0.11168765300726452,0.2,-0.2,0.10168765300726451,0.0025000000000000005,True,True,True,True
25004,2,C4,A2,I,0.12998865192745052,0.2,0.2,0.11998865192745051,0.0025000000000000005,True,True,True,True
25004,2,C4,A3,D,0.37078398182220207,0.4,0.6,0.34078398182220204,0.0075,True,True,True,True
25004,2,C4,A4,I,0.16668697619665135,0.2,1.0,0.11668697619665135,0.0125,True,True,True,True
25004,2,C4,A5,D,0.23720409960764505,0.4,-1.0,0.18720409960764506,0.0125,True,True,True,True
25004,2,C4,A6,D,0.2415943942335155,0.4,-0.6,0.2115943942335155,0.0075,True,True,True,True
25004,2,C5,A1,I,0.188003557568166,0.2,-0.2,0.178003557568166,0.0025000000000000005,True,True,True,True
25004,2,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,2,C5,A3,D,0.3422836883605168,0.4,0.6,0.3122836883605168,0.0075,True,True,True,True
25004,2,C5,A4,D,0.38731914361933817,0.4,1.0,0.3373191436193382,0.0125,True,True,True,True
25004,2,C5,A5,I,0.17172203531194702,0.2,-1.0,0.12172203531194702,0.0125,True,True,True,True
25004,2,C5,A6,D,0.2563801727823835,0.4,-0.6,0.2263801727823835,0.0075,True,True,True,True
25004,2,C6,A1,I,0.0906220887878412,0.2,-0.2,0.08062208878784119,0.0025000000000000005,True,True,True,True
25004,2,C6,A2,I,0.11649895055928115,0.2,0.2,0.10649895055928116,0.0025000000000000005,True,True,True,True
25004,2,C6,A3,I,0.07854158028418737,0.2,0.6,0.04854158028418737,0.0075,True,True,True,True
25004,2,C6,A4,I,0.1772153773139093,0.2,1.0,0.1272153773139093,0.0125,True,True,True,True
25004,2,C6,A5,I,0.05643055928464409,0.2,-1.0,0.0064305592846440884,0.0125,True,True,True,True
25004,2,C6,A6,I,0.1971417851366794,0.2,-0.6,0.1671417851366794,0.0075,True,True,True,True
25004,2,C7,A1,I,0.14500298600432726,0.2,-0.2,0.13500298600432725,0.0025000000000000005,True,True,True,True
25004,2,C7,A2,D,0.23161144213105778,0.4,0.2,0.22161144213105777,0.0025000000000000005,True,True,True,True
25004,2,C7,A3,I,0.1339473807470391,0.2,0.6,0.1039473807470391,0.0075,True,True,True,True
25004,2,C7,A4,D,0.32585374654041804,0.4,1.0,0.27585374654041805,0.0125,True,True,True,True
25004,2,C7,A5,I,0.13044217277487674,0.2,-1.0,0.08044217277487674,0.0125,True,True,True,True
25004,2,C7,A6,I,0.11812784748973408,0.2,-0.6,0.08812784748973408,0.0075,True,True,True,True
25004,3,C1,A1,D,0.34078404960275427,0.4,0.2,0.33078404960275426,0.0025000000000000005,True,True,True,True
25004,3,C1,A2,I,0.1557086861818785,0.2,0.6,0.1257086861818785,0.0075,True,True,True,True
25004,3,C1,A3,I,0.13015268205989872,0.2,1.0,0.08015268205989871,0.0125,True,True,True,True
25004,3,C1,A4,I,0.17731630229074952,0.2,-1.0,0.12731630229074953,0.0125,True,True,True,True
25004,3,C1,A5,I,0.12197519459562979,0.2,-0.6,0.09197519459562979,0.0075,True,True,True,True
25004,3,C1,A6,D,0.360636286993505,0.4,-0.2,0.35063628699350496,0.0025000000000000005,True,True,True,True
25004,3,C2,A1,D,0.29135353823890064,0.4,0.2,0.28135353823890064,0.0025000000000000005,True,True,True,True
25004,3,C2,A2,D,0.29751842273416057,0.4,0.6,0.2675184227341606,0.0075,True,True,True,True
25004,3,C2,A3,D,0.3364273701581474,0.4,1.0,0.2864273701581474,0.0125,True,True,True,True
25004,3,C2,A4,I,0.05905397687710267,0.2,-1.0,0.009053976877102667,0.0125,True,True,True,True
25004,3,C2,A5,I,0.17168773205716942,0.2,-0.6,0.14168773205716942,0.0075,True,True,True,True
25004,3,C2,A6,D,0.3724225726695557,0.4,-0.2,0.3624225726695557,0.0025000000000000005,True,True,True,True
25004,3,C3,A1,D,0.3476766019011862,0.4,0.2,0.3376766019011862,0.0025000000000000005,True,True,True,True
25004,3,C3,A2,D,0.3698221327840889,0.4,0.6,0.3398221327840889,0.0075,True,True,True,True
25004,3,C3,A3,I,0.1906872282905162,0.2,1.0,0.14068722829051622,0.0125,True,True,True,True
25004,3,C3,A4,I,0.0823576389615944,0.2,-1.0,0.032357638961594395,0.0125,True,True,True,True
25004,3,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,3,C3,A6,I,0.18880979427848077,0.2,-0.2,0.17880979427848076,0.0025000000000000005,True,True,True,True
25004,3,C4,A1,I,0.11168765300726452,0.2,0.2,0.10168765300726451,0.0025000000000000005,True,True,True,True
25004,3,C4,A2,I,0.12998865192745052,0.2,0.6,0.09998865192745052,0.0075,True,True,True,True
25004,3,C4,A3,D,0.37078398182220207,0.4,1.0,0.3207839818222021,0.0125,True,True,True,True
25004,3,C4,A4,I,0.16668697619665135,0.2,-1.0,0.11668697619665135,0.0125,True,True,True,True
25004,3,C4,A5,D,0.23720409960764505,0.4,-0.6,0.20720409960764505,0.0075,True,True,True,True
25004,3,C4,A6,D,0.2415943942335155,0.4,-0.2,0.2315943942335155,0.0025000000000000005,True,True,True,True
25004,3,C5,A1,I,0.188003557568166,0.2,0.2,0.178003557568166,0.0025000000000000005,True,True,True,True
25004,3,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,3,C5,A3,D,0.3422836883605168,0.4,1.0,0.2922836883605168,0.0125,True,True,True,True
25004,3,C5,A4,D,0.38731914361933817,0.4,-1.0,0.3373191436193382,0.0125,True,True,True,True
25004,3,C5,A5,I,0.17172203531194702,0.2,-0.6,0.14172203531194702,0.0075,True,True,True,True
25004,3,C5,A6,D,0.2563801727823835,0.4,-0.2,0.2463801727823835,0.0025000000000000005,True,True,True,True
25004,3,C6,A1,I,0.0906220887878412,0.2,0.2,0.08062208878784119,0.0025000000000000005,True,True,True,True
25004,3,C6,A2,I,0.11649895055928115,0.2,0.6,0.08649895055928115,0.0075,True,True,True,True
25004,3,C6,A3,I,0.07854158028418737,0.2,1.0,0.028541580284187365,0.0125,True,True,True,True
25004,3,C6,A4,I,0.1772153773139093,0.2,-1.0,0.1272153773139093,0.0125,True,True,True,True
25004,3,C6,A5,I,0.05643055928464409,0.2,-0.6,0.026430559284644092,0.0075,True,True,True,True
25004,3,C6,A6,I,0.1971417851366794,0.2,-0.2,0.1871417851366794,0.0025000000000000005,True,True,True,True
25004,3,C7,A1,I,0.14500298600432726,0.2,0.2,0.13500298600432725,0.0025000000000000005,True,True,True,True
25004,3,C7,A2,D,0.23161144213105778,0.4,0.6,0.20161144213105778,0.0075,True,True,True,True
25004,3,C7,A3,I,0.1339473807470391,0.2,1.0,0.0839473807470391,0.0125,True,True,True,True
25004,3,C7,A4,D,0.32585374654041804,0.4,-1.0,0.27585374654041805,0.0125,True,True,True,True
25004,3,C7,A5,I,0.13044217277487674,0.2,-0.6,0.10044217277487674,0.0075,True,True,True,True
25004,3,C7,A6,I,0.11812784748973408,0.2,-0.2,0.10812784748973409,0.0025000000000000005,True,True,True,True
25004,4,C1,A1,D,0.34078404960275427,0.4,0.6,0.3107840496027543,0.0075,True,True,True,True
25004,4,C1,A2,I,0.1557086861818785,0.2,1.0,0.1057086861818785,0.0125,True,True,True,True
25004,4,C1,A3,I,0.13015268205989872,0.2,-1.0,0.08015268205989871,0.0125,True,True,True,True
25004,4,C1,A4,I,0.17731630229074952,0.2,-0.6,0.14731630229074952,0.0075,True,True,True,True
25004,4,C1,A5,I,0.12197519459562979,0.2,-0.2,0.1119751945956298,0.0025000000000000005,True,True,True,True
25004,4,C1,A6,D,0.360636286993505,0.4,0.2,0.35063628699350496,0.0025000000000000005,True,True,True,True
25004,4,C2,A1,D,0.29135353823890064,0.4,0.6,0.2613535382389006,0.0075,True,True,True,True
25004,4,C2,A2,D,0.29751842273416057,0.4,1.0,0.24751842273416058,0.0125,True,True,True,True
25004,4,C2,A3,D,0.3364273701581474,0.4,-1.0,0.2864273701581474,0.0125,True,True,True,True
25004,4,C2,A4,I,0.05905397687710267,0.2,-0.6,0.02905397687710267,0.0075,True,True,True,True
25004,4,C2,A5,I,0.17168773205716942,0.2,-0.2,0.1616877320571694,0.0025000000000000005,True,True,True,True
25004,4,C2,A6,D,0.3724225726695557,0.4,0.2,0.3624225726695557,0.0025000000000000005,True,True,True,True
25004,4,C3,A1,D,0.3476766019011862,0.4,0.6,0.3176766019011862,0.0075,True,True,True,True
25004,4,C3,A2,D,0.3698221327840889,0.4,1.0,0.3198221327840889,0.0125,True,True,True,True
25004,4,C3,A3,I,0.1906872282905162,0.2,-1.0,0.14068722829051622,0.0125,True,True,True,True
25004,4,C3,A4,I,0.0823576389615944,0.2,-0.6,0.0523576389615944,0.0075,True,True,True,True
25004,4,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,4,C3,A6,I,0.18880979427848077,0.2,0.2,0.17880979427848076,0.0025000000000000005,True,True,True,True
25004,4,C4,A1,I,0.11168765300726452,0.2,0.6,0.08168765300726452,0.0075,True,True,True,True
25004,4,C4,A2,I,0.12998865192745052,0.2,1.0,0.07998865192745051,0.0125,True,True,True,True
25004,4,C4,A3,D,0.37078398182220207,0.4,-1.0,0.3207839818222021,0.0125,True,True,True,True
25004,4,C4,A4,I,0.16668697619665135,0.2,-0.6,0.13668697619665135,0.0075,True,True,True,True
25004,4,C4,A5,D,0.23720409960764505,0.4,-0.2,0.22720409960764504,0.0025000000000000005,True,True,True,True
25004,4,C4,A6,D,0.2415943942335155,0.4,0.2,0.2315943942335155,0.0025000000000000005,True,True,True,True
25004,4,C5,A1,I,0.188003557568166,0.2,0.6,0.158003557568166,0.0075,True,True,True,True
25004,4,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,4,C5,A3,D,0.3422836883605168,0.4,-1.0,0.2922836883605168,0.0125,True,True,True,True
25004,4,C5,A4,D,0.38731914361933817,0.4,-0.6,0.35731914361933814,0.0075,True,True,True,True
25004,4,C5,A5,I,0.17172203531194702,0.2,-0.2,0.161722035311947,0.0025000000000000005,True,True,True,True
25004,4,C5,A6,D,0.2563801727823835,0.4,0.2,0.2463801727823835,0.0025000000000000005,True,True,True,True
25004,4,C6,A1,I,0.0906220887878412,0.2,0.6,0.0606220887878412,0.0075,True,True,True,True
25004,4,C6,A2,I,0.11649895055928115,0.2,1.0,0.06649895055928115,0.0125,True,True,True,True
25004,4,C6,A3,I,0.07854158028418737,0.2,-1.0,0.028541580284187365,0.0125,True,True,True,True
25004,4,C6,A4,I,0.1772153773139093,0.2,-0.6,0.1472153773139093,0.0075,True,True,True,True
25004,4,C6,A5,I,0.05643055928464409,0.2,-0.2,0.04643055928464409,0.0025000000000000005,True,True,True,True
25004,4,C6,A6,I,0.1971417851366794,0.2,0.2,0.1871417851366794,0.0025000000000000005,True,True,True,True
25004,4,C7,A1,I,0.14500298600432726,0.2,0.6,0.11500298600432726,0.0075,True,True,True,True
25004,4,C7,A2,D,0.23161144213105778,0.4,1.0,0.1816114421310578,0.0125,True,True,True,True
25004,4,C7,A3,I,0.1339473807470391,0.2,-1.0,0.0839473807470391,0.0125,True,True,True,True
25004,4,C7,A4,D,0.32585374654041804,0.4,-0.6,0.29585374654041807,0.0075,True,True,True,True
25004,4,C7,A5,I,0.13044217277487674,0.2,-0.2,0.12044217277487673,0.0025000000000000005,True,True,True,True
25004,4,C7,A6,I,0.11812784748973408,0.2,0.2,0.10812784748973409,0.0025000000000000005,True,True,True,True
25004,5,C1,A1,D,0.34078404960275427,0.4,1.0,0.2907840496027543,0.0125,True,True,True,True
25004,5,C1,A2,I,0.1557086861818785,0.2,-1.0,0.1057086861818785,0.0125,True,True,True,True
25004,5,C1,A3,I,0.13015268205989872,0.2,-0.6,0.10015268205989872,0.0075,True,True,True,True
25004,5,C1,A4,I,0.17731630229074952,0.2,-0.2,0.1673163022907495,0.0025000000000000005,True,True,True,True
25004,5,C1,A5,I,0.12197519459562979,0.2,0.2,0.1119751945956298,0.0025000000000000005,True,True,True,True
25004,5,C1,A6,D,0.360636286993505,0.4,0.6,0.330636286993505,0.0075,True,True,True,True
25004,5,C2,A1,D,0.29135353823890064,0.4,1.0,0.24135353823890066,0.0125,True,True,True,True
25004,5,C2,A2,D,0.29751842273416057,0.4,-1.0,0.24751842273416058,0.0125,True,True,True,True
25004,5,C2,A3,D,0.3364273701581474,0.4,-0.6,0.30642737015814736,0.0075,True,True,True,True
25004,5,C2,A4,I,0.05905397687710267,0.2,-0.2,0.04905397687710267,0.0025000000000000005,True,True,True,True
25004,5,C2,A5,I,0.17168773205716942,0.2,0.2,0.1616877320571694,0.0025000000000000005,True,True,True,True
25004,5,C2,A6,D,0.3724225726695557,0.4,0.6,0.34242257266955567,0.0075,True,True,True,True
25004,5,C3,A1,D,0.3476766019011862,0.4,1.0,0.2976766019011862,0.0125,True,True,True,True
25004,5,C3,A2,D,0.3698221327840889,0.4,-1.0,0.3198221327840889,0.0125,True,True,True,True
25004,5,C3,A3,I,0.1906872282905162,0.2,-0.6,0.1606872282905162,0.0075,True,True,True,True
25004,5,C3,A4,I,0.0823576389615944,0.2,-0.2,0.07235763896159439,0.0025000000000000005,True,True,True,True
25004,5,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,5,C3,A6,I,0.18880979427848077,0.2,0.6,0.15880979427848077,0.0075,True,True,True,True
25004,5,C4,A1,I,0.11168765300726452,0.2,1.0,0.06168765300726452,0.0125,True,True,True,True
25004,5,C4,A2,I,0.12998865192745052,0.2,-1.0,0.07998865192745051,0.0125,True,True,True,True
25004,5,C4,A3,D,0.37078398182220207,0.4,-0.6,0.34078398182220204,0.0075,True,True,True,True
25004,5,C4,A4,I,0.16668697619665135,0.2,-0.2,0.15668697619665134,0.0025000000000000005,True,True,True,True
25004,5,C4,A5,D,0.23720409960764505,0.4,0.2,0.22720409960764504,0.0025000000000000005,True,True,True,True
25004,5,C4,A6,D,0.2415943942335155,0.4,0.6,0.2115943942335155,0.0075,True,True,True,True
25004,5,C5,A1,I,0.188003557568166,0.2,1.0,0.138003557568166,0.0125,True,True,True,True
25004,5,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,5,C5,A3,D,0.3422836883605168,0.4,-0.6,0.3122836883605168,0.0075,True,True,True,True
25004,5,C5,A4,D,0.38731914361933817,0.4,-0.2,0.37731914361933816,0.0025000000000000005,True,True,True,True
25004,5,C5,A5,I,0.17172203531194702,0.2,0.2,0.161722035311947,0.0025000000000000005,True,True,True,True
25004,5,C5,A6,D,0.2563801727823835,0.4,0.6,0.2263801727823835,0.0075,True,True,True,True
25004,5,C6,A1,I,0.0906220887878412,0.2,1.0,0.040622088787841196,0.0125,True,True,True,True
25004,5,C6,A2,I,0.11649895055928115,0.2,-1.0,0.06649895055928115,0.0125,True,True,True,True
25004,5,C6,A3,I,0.07854158028418737,0.2,-0.6,0.04854158028418737,0.0075,True,True,True,True
25004,5,C6,A4,I,0.1772153773139093,0.2,-0.2,0.16721537731390929,0.0025000000000000005,True,True,True,True
25004,5,C6,A5,I,0.05643055928464409,0.2,0.2,0.04643055928464409,0.0025000000000000005,True,True,True,True
25004,5,C6,A6,I,0.1971417851366794,0.2,0.6,0.1671417851366794,0.0075,True,True,True,True
25004,5,C7,A1,I,0.14500298600432726,0.2,1.0,0.09500298600432726,0.0125,True,True,True,True
25004,5,C7,A2,D,0.23161144213105778,0.4,-1.0,0.1816114421310578,0.0125,True,True,True,True
25004,5,C7,A3,I,0.1339473807470391,0.2,-0.6,0.1039473807470391,0.0075,True,True,True,True
25004,5,C7,A4,D,0.32585374654041804,0.4,-0.2,0.31585374654041803,0.0025000000000000005,True,True,True,True
25004,5,C7,A5,I,0.13044217277487674,0.2,0.2,0.12044217277487673,0.0025000000000000005,True,True,True,True
25004,5,C7,A6,I,0.11812784748973408,0.2,0.6,0.08812784748973408,0.0075,True,True,True,True
25005,0,C1,A1,D,0.3801971981511624,0.4,-1.0,0.3301971981511624,0.0125,True,True,True,True
25005,0,C1,A2,I,0.1795292205853668,0.2,-0.6,0.1495292205853668,0.0075,True,True,True,True
25005,0,C1,A3,I,0.11301526149328783,0.2,-0.2,0.10301526149328782,0.0025000000000000005,True,True,True,True
25005,0,C1,A4,I,0.0895370747392864,0.2,0.2,0.0795370747392864,0.0025000000000000005,True,True,True,True
25005,0,C1,A5,I,0.16443065007214028,0.2,0.6,0.13443065007214028,0.0075,True,True,True,True
25005,0,C1,A6,D,0.3287731022515996,0.4,1.0,0.2787731022515996,0.0125,True,True,True,True
25005,0,C2,A1,D,0.3267178729931227,0.4,-1.0,0.2767178729931227,0.0125,True,True,True,True
25005,0,C2,A2,D,0.3497683414255278,0.4,-0.6,0.3197683414255278,0.0075,True,True,True,True
25005,0,C2,A3,D,0.2804396030677555,0.4,-0.2,0.2704396030677555,0.0025000000000000005,True,True,True,True
25005,0,C2,A4,I,0.10973490038211586,0.2,0.2,0.09973490038211585,0.0025000000000000005,True,True,True,True
25005,0,C2,A5,I,0.09453227891061439,0.2,0.6,0.06453227891061439,0.0075,True,True,True,True
25005,0,C2,A6,D,0.3722155775419757,0.4,1.0,0.3222155775419757,0.0125,True,True,True,True
25005,0,C3,A1,D,0.2945339778673304,0.4,-1.0,0.2445339778673304,0.0125,True,True,True,True
25005,0,C3,A2,D,0.3455141252528101,0.4,-0.6,0.3155141252528101,0.0075,True,True,True,True
25005,0,C3,A3,I,0.17068079110493214,0.2,-0.2,0.16068079110493214,0.0025000000000000005,True,True,True,True
25005,0,C3,A4,I,0.12273634333135175,0.2,0.2,0.11273634333135174,0.0025000000000000005,True,True,True,True
25005,0,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25005,0,C3,A6,I,0.1737728494569097,0.2,1.0,0.12377284945690971,0.0125,True,True,True,True
25005,0,C4,A1,I,0.1582475596070237,0.2,-1.0,0.10824755960702369,0.0125,True,True,True,True
25005,0,C4,A2,I,0.12154430403914575,0.2,-0.6,0.09154430403914575,0.0075,True,True,True,True
25005,0,C4,A3,D,0.2496454644219352,0.4,-0.2,0.23964546442193518,0.0025000000000000005,True,True,True,True
25005,0,C4,A4,I,0.1775202795725786,0.2,0.2,0.1675202795725786,0.0025000000000000005,True,True,True,True
25005,0,C4,A5,D,0.2870183097340909,0.4,0.6,0.2570183097340909,0.0075,True,True,True,True
25005,0,C4,A6,D,0.39848829019949783,0.4,1.0,0.34848829019949784,0.0125,True,True,True,True
25005,0,C5,A1,I,0.12660051917969492,0.2,-1.0,0.07660051917969492,0.0125,True,True,True,True
25005,0,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25005,0,C5,A3,D,0.3210454238288569,0.4,-0.2,0.3110454238288569,0.0025000000000000005,True,True,True,True
