seed,tau,criterion,min_active_g,max_active_g,min_headroom,max_headroom,min_shape,max_shape,min_shape_derivative,min_total_derivative_margin_vs_theta,max_class_ceiling_excess,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,shape_bounds_ok,monotonicity_ok,derivative_floor_ok,structural_zero_ok,profile_min,profile_max,profile_mean
27003,0.6,C2,0.0004961993616558647,0.3990475719193731,0.00428901670819537,0.18151456544370692,2.562711694670962e-06,0.9999923714480177,0.0020325920418317648,0.00031461374847482904,-0.0008593961534930361,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.6,C3,0.0008149228181710592,0.3971862073251151,0.04807844209934142,0.10469804923667611,8.634669908213692e-06,0.9999668877206399,0.003742664581854671,0.0002568097600774699,-0.0014744124984325535,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.6,C4,0.0002978339552015726,0.39815493045994355,0.035948411875250136,0.16315652453439322,1.8235316051535802e-06,0.9999899913972236,0.0017135684941865165,0.00014492785408076747,-0.0008179204018658459,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.6,C5,3.430550545664914e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,1.0053772854177394e-08,0.9999999893855225,0.00012686089487806102,3.841525467729312e-07,-2.749900920687165e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.6,C6,0.0008914434542893486,0.19907956322851214,0.0013001279287855327,0.09552064130444114,1.0319681515150643e-05,0.9999687501057939,0.004094188201119875,5.322968425980346e-06,-0.0009204367714878703,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.6,C7,0.00029755941322771466,0.39691827238347277,5.3583771758125565e-05,0.14691782987965174,9.645550709101658e-06,0.9999399553893136,0.003957222673975093,4.2909425989806627e-05,-0.0021546491077006347,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.7,C1,0.00028881234378470616,0.3998900372965096,0.02092456448287977,0.1552466185206919,5.103609783534893e-06,0.9999999462141853,0.0002543038835542859,3.565073311428968e-05,-7.932993235798547e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.7,C2,0.0004961970720628354,0.3990479143499977,0.00428901670819537,0.18151456544370692,1.9260649829314062e-06,0.9999942579667316,0.0015292309753476552,0.0002367012560987869,-0.0008593912987068519,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.7,C3,0.0008148715220136792,0.39718692744122663,0.04807844209934142,0.10469804923667611,6.500817181707686e-06,0.9999749812625935,0.002823076776091441,0.00019371056467715198,-0.0014741131279606967,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.7,C4,0.000297806594568864,0.3981550041724454,0.035948411875250136,0.16315652453439322,1.3700705147937016e-06,0.999992462605192,0.0012885845942503722,0.00010936549760021119,-0.0008178315658639579,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.7,C5,3.4468088692630845e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,7.541325478746991e-09,0.9999999920380616,9.516451750137584e-05,2.881714794567003e-07,-2.7498926523039646e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.7,C6,0.0008913826232843691,0.19908029331153804,0.0013001279287855327,0.09552064130444114,7.77215207771254e-06,0.9999763933022375,0.003089844794444741,4.017193512867445e-06,-0.0009197066884619742,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.7,C7,0.0002972272104797104,0.396920412042183,5.3583771758125565e-05,0.14691782987965174,7.263443437620499e-06,0.9999545190315339,0.002985870651234811,4.2899016248793e-05,-0.002154319142134764,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.8,C1,0.0002885945131336678,0.3998900398063695,0.02092456448287977,0.1552466185206919,3.425463538020232e-06,0.9999999641175232,0.00016971503154839332,2.3792264634947546e-05,-7.932970758628421e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.8,C2,0.0004961947824698061,0.3990482567806223,0.00428901670819537,0.18151456544370692,1.28941827119185e-06,0.9999961444854455,0.0010258699088635448,0.000158788763722717,-0.0008593864439206955,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.8,C3,0.0008148202258562993,0.39718764755733815,0.04807844209934142,0.10469804923667611,4.366964455201679e-06,0.9999830748045473,0.0019034889703282098,0.00013061136927688954,-0.00147381375748884,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.8,C4,0.0002977792339361554,0.3981550778849473,0.035948411875250136,0.16315652453439322,9.166094244338226e-07,0.9999949338131605,0.0008636006943142273,7.380314111965491e-05,-0.0008177427298620976,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.8,C5,3.463067192861255e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,5.028878103316586e-09,0.9999999946906006,6.346814012469064e-05,1.921904121404694e-07,-2.7498843839179887e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.8,C6,0.0008913217922793898,0.19908102339456396,0.0013001279287855327,0.09552064130444114,5.224622640274437e-06,0.9999840364986811,0.002085501387769606,2.711418599754545e-06,-0.0009189766054360504,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.8,C7,0.00029689500773170605,0.3969225517008931,5.3583771758125565e-05,0.14691782987965174,4.881336166139337e-06,0.9999690826737541,0.002014518628494529,4.288860650777937e-05,-0.0021539891765688934,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.9,C1,0.00028837668248262946,0.3998900423162294,0.02092456448287977,0.1552466185206919,1.7473172925055726e-06,0.9999999820208609,8.512617954250085e-05,1.1933796155549903e-05,-7.932948281455521e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.9,C2,0.0004961924928767768,0.3990485992112468,0.00428901670819537,0.18151456544370692,6.527715594522943e-07,0.9999980310041595,0.0005225088423794347,8.08762713466471e-05,-0.0008593815891345113,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.9,C3,0.0008147689296989194,0.39718836767344967,0.04807844209934142,0.10469804923667611,2.2331117286956724e-06,0.999991168346501,0.0009839011645649794,6.75121738765716e-05,-0.0014735143870169276,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.9,C4,0.0002977518733034468,0.3981551515974492,0.035948411875250136,0.16315652453439322,4.63148334073944e-07,0.999997405021129,0.0004386167943780829,3.8240784639098635e-05,-0.0008176538938602096,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.9,C5,3.479325516459426e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,2.516430727886185e-09,0.9999999973431398,3.177176274800546e-05,9.620934476872733e-08,-2.7498761155347884e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.9,C6,0.0008912609612744105,0.19908175347758986,0.0013001279287855327,0.09552064130444114,2.6770932028363356e-06,0.9999916796951246,0.0010811579810944718,1.4056436866416444e-06,-0.0009182465224101544,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.9,C7,0.00029656280498370176,0.39692469135960323,5.3583771758125565e-05,0.14691782987965174,2.4992288946581795e-06,0.9999836463159744,0.0010431666057542472,4.287819676676574e-05,-0.0021536592110029673,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,1.0,C1,0.0002881588518315911,0.39989004482608925,0.02092456448287977,0.1552466185206919,6.917104699091334e-08,0.9999999999241986,5.373275366083626e-07,7.532767620777037e-08,-7.93292580428262e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,1.0,C2,0.0004961902032837476,0.39904894164187144,0.00428901670819537,0.18151456544370692,1.6124847712738717e-08,0.9999999175228735,1.914777589532489e-05,2.9637789706049578e-06,-0.0008593767343483549,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,1.0,C3,0.0008147176335415395,0.3971890877895612,0.04807844209934142,0.10469804923667611,9.925900218966687e-08,0.9999992618884547,6.431335880174918e-05,4.4129784762536595e-06,-0.0014732150165450708,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,1.0,C4,0.00029772451267073824,0.39815522530995107,0.035948411875250136,0.16315652453439322,9.687243714065565e-09,0.9999998762290975,1.3632894441938556e-05,2.224295676478416e-06,-0.0008175650578583216,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,1.0,C5,3.495583840057597e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,3.983352455783377e-12,0.9999999999956789,7.538537132027942e-08,2.2827745249642817e-10,-2.749867847151588e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,1.0,C6,0.0008912001302694312,0.19908248356061575,0.0013001279287855327,0.09552064130444114,1.2956376539823453e-07,0.9999993228915681,7.681457441933775e-05,9.986877352874401e-08,-0.0009175164393842583,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,1.0,C7,0.0002962306022356975,0.3969268310183134,5.3583771758125565e-05,0.14691782987965174,1.1712162317702093e-07,0.9999982099581946,7.181458301396583e-05,1.0015082909840822e-05,-0.0021533292454370967,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.0,C1,3.2214385116313175e-05,0.3997286663470616,0.02741752509502443,0.18563570541303853,2.3719407977566994e-07,0.9999985309409236,0.0009740514971512953,0.00013044505930027983,-0.0002343502368399586,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.0,C2,0.0009472015113533931,0.3970959353085576,0.021655614930864098,0.1390995271975518,2.5636883800052145e-05,0.9999042214178718,0.010126575689748661,0.0007341427369132458,-0.0012683998166921617,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.0,C3,0.0005941384541894573,0.39635276076304077,0.010435154267493973,0.14376152320239316,0.00010596145506762728,0.999843260696192,0.020587516126782005,0.002755666735243467,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.0,C4,0.0008389886970860469,0.3961865407965371,0.03738576213580097,0.06275473011825178,2.7276416827546472e-05,0.9998879248929505,0.010445365829409034,0.0004132540666630935,-0.0017229168001666184,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.0,C5,0.0003337025667971664,0.39996285660247044,0.007759889331687864,0.1472692875157564,5.739497191815103e-06,0.9999999784040242,0.0002939113868711818,4.328412053727915e-05,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.0,C6,0.000414816954403617,0.19924492429766605,0.008338665826729041,0.14868579257106884,6.245571359177325e-05,0.9999768808924685,0.009616466613366015,0.00041513799835582454,-0.0007550757023339627,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.0,C7,0.0018367151114912152,0.39331513582895195,0.0034741599707854842,0.10087496701777582,9.041870860668463e-05,0.9997235443987942,0.0190177505091096,0.0012719746199054693,-0.0026999780331835588,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.1,C1,3.221121015822028e-05,0.39972869222249785,0.02741752509502443,0.18563570541303853,2.13486223760529e-07,0.9999986776687744,0.0008767175056600985,0.00011741008288565502,-0.00023434926001966727,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.1,C2,0.0009471683690673002,0.39709692434442334,0.021655614930864098,0.1390995271975518,2.3086176112259455e-05,0.9999137055409073,0.009121609185913811,0.0006612860396213449,-0.0012677255839703139,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.1,C3,0.0005926308168384631,0.39635446415329456,0.010435154267493973,0.14376152320239316,9.547438371911566e-05,0.9998587383959103,0.01856055295062409,0.0024852750206733054,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.1,C4,0.0008388813459428861,0.39618698666197466,0.03738576213580097,0.06275473011825178,2.4563020752405784e-05,0.999899013754748,0.009409012171516396,0.0003722524042397979,-0.0017224992730489608,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.1,C5,0.0003336677228039659,0.3999628569204661,0.007759889331687864,0.1472692875157564,5.166922498194753e-06,0.9999999805633045,0.00026452672697681355,3.895666261072295e-05,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.1,C6,0.00041389566552134117,0.19924502362180257,0.008338665826729041,0.14868579257106884,5.625950031312058e-05,0.9999791816870154,0.008661755684288862,0.00037392361057281276,-0.0007549763781974361,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.1,C7,0.001836653246806414,0.39331178424301433,0.0034741599707854842,0.10087496701777582,8.146281576809807e-05,0.9997507302974568,0.017143101070780646,0.0011479495174498977,-0.0026989381622306574,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.2,C1,3.2208035200127387e-05,0.3997287180979341,0.02741752509502443,0.18563570541303853,1.8977836774538804e-07,0.9999988243966251,0.0007793835141689016,0.00010437510647103021,-0.0002343482831993482,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.2,C2,0.0009471352267812074,0.39709791338028905,0.021655614930864098,0.1390995271975518,2.053546842446677e-05,0.9999231896639428,0.008116642682078961,0.000588429342329444,-0.0012670513512484938,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.2,C3,0.000591123179487469,0.3963561675435483,0.010435154267493973,0.14376152320239316,8.498731237060404e-05,0.9998742160956287,0.01653358977446618,0.0022148833061031437,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.2,C4,0.0008387739947997252,0.39618743252741223,0.03738576213580097,0.06275473011825178,2.1849624677265096e-05,0.9999101026165456,0.008372658513623756,0.00033125074181650227,-0.0017220817459313031,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.2,C5,0.00033363287881076536,0.39996285723846176,0.007759889331687864,0.1472692875157564,4.594347804574404e-06,0.9999999827225846,0.00023514206708244532,3.462920468422226e-05,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.2,C6,0.0004129743766390653,0.1992451229459391,0.008338665826729041,0.14868579257106884,5.0063287034467915e-05,0.9999814824815623,0.00770704475521171,0.00033270922278982873,-0.0007548770540609095,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.2,C7,0.0018365913821216128,0.39330843265707666,0.0034741599707854842,0.10087496701777582,7.250692292951149e-05,0.9997779161961194,0.015268451632451692,0.001023924414994326,-0.0026978982912777283,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.3,C1,3.220486024203449e-05,0.3997287439733703,0.02741752509502443,0.18563570541303853,1.660705117302471e-07,0.9999989711244757,0.0006820495226777047,9.134013005639152e-05,-0.00023434730637905687,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.3,C2,0.0009471020844951146,0.39709890241615475,0.021655614930864098,0.1390995271975518,1.798476073667408e-05,0.9999326737869783,0.0071116761782441095,0.0005155726450375431,-0.0012663771185266737,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.3,C3,0.0005896155421364747,0.3963578709338021,0.010435154267493973,0.14376152320239316,7.45002410220924e-05,0.9998896937953468,0.014506626598308267,0.0019444915915329264,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.3,C4,0.0008386666436565645,0.3961878783928498,0.03738576213580097,0.06275473011825178,1.9136228602124407e-05,0.9999211914783429,0.007336304855731115,0.00029024907939320665,-0.0017216642188136455,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.3,C5,0.00033359803481756485,0.39996285755645744,0.007759889331687864,0.1472692875157564,4.021773110954053e-06,0.9999999848818648,0.00020575740718807708,3.030174675766606e-05,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.3,C6,0.00041205308775678947,0.19924522227007563,0.008338665826729041,0.14868579257106884,4.3867073755815236e-05,0.9999837832761089,0.006752333826134557,0.00029149483500681694,-0.000754777729924383,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.3,C7,0.0018365295174368117,0.393305081071139,0.0034741599707854842,0.10087496701777582,6.355103009092491e-05,0.9998051020947819,0.013393802194122737,0.0008998993125387544,-0.002696858420324827,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.4,C1,3.22016852839416e-05,0.39972876984880656,0.02741752509502443,0.18563570541303853,1.4236265571510614e-07,0.9999991178523264,0.0005847155311865078,7.830515364176671e-05,-0.00023434632955876555,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.4,C2,0.0009470689422090218,0.39709989145202046,0.021655614930864098,0.1390995271975518,1.543405304888139e-05,0.9999421579100136,0.006106709674409259,0.00044271594774564216,-0.0012657028858048258,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.4,C3,0.0005881079047854805,0.3963595743240559,0.010435154267493973,0.14376152320239316,6.401316967358078e-05,0.9999051714950651,0.012479663422150357,0.0016740998769627646,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.4,C4,0.0008385592925134037,0.39618832425828737,0.03738576213580097,0.06275473011825178,1.642283252698372e-05,0.9999322803401405,0.006299951197838476,0.00024924741696991104,-0.0017212466916959879,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.4,C5,0.00033356319082436433,0.39996285787445307,0.007759889331687864,0.1472692875157564,3.449198417333704e-06,0.9999999870411451,0.00017637274729370882,2.597428883116537e-05,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.4,C6,0.0004111317988745136,0.19924532159421215,0.008338665826729041,0.14868579257106884,3.7670860477162576e-05,0.9999860840706559,0.005797622897057404,0.0002502804472238329,-0.0007546784057878564,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.4,C7,0.0018364676527520105,0.3933017294852013,0.0034741599707854842,0.10087496701777582,5.4595137252338335e-05,0.9998322879934445,0.011519152755793781,0.0007758742100832106,-0.002695818549371898,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.5,C1,3.21985103258487e-05,0.39972879572424275,0.02741752509502443,0.18563570541303853,1.186547996999652e-07,0.9999992645801772,0.0004873815396953111,6.527017722712802e-05,-0.00023434535273847423,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.5,C2,0.0009470357999229289,0.39710088048788617,0.021655614930864098,0.1390995271975518,1.2883345361088703e-05,0.9999516420330492,0.005101743170574409,0.00036985925045379675,-0.001265028653082978,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.5,C3,0.0005866002674344863,0.3963612777143096,0.010435154267493973,0.14376152320239316,5.352609832506916e-05,0.9999206491947834,0.010452700245992444,0.0014037081623926029,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.5,C4,0.000838451941370243,0.39618877012372494,0.03738576213580097,0.06275473011825178,1.3709436451843029e-05,0.9999433692019379,0.005263597539945837,0.00020824575454658767,-0.0017208291645783302,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.5,C5,0.00033352834683116376,0.3999628581924487,0.007759889331687864,0.1472692875157564,2.8766237237133545e-06,0.9999999892004252,0.0001469880873993406,2.164683090460917e-05,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.5,C6,0.0004102105099922377,0.19924542091834868,0.008338665826729041,0.14868579257106884,3.147464719850991e-05,0.9999883848652028,0.004842911967980251,0.00020906605944082113,-0.0007545790816513298,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.5,C7,0.0018364057880672095,0.39329837789926364,0.0034741599707854842,0.10087496701777582,4.5639244413751765e-05,0.9998594738921072,0.009644503317464827,0.0006518491076276389,-0.0026947786784189964,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.6,C1,3.21953353677558e-05,0.39972882159967893,0.02741752509502443,0.18563570541303853,9.494694368482425e-08,0.9999994113080278,0.0003900475482041143,5.223520081250321e-05,-0.0002343443759181829,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.6,C2,0.0009470026576368361,0.39710186952375187,0.021655614930864098,0.1390995271975518,1.0332637673296015e-05,0.9999611261560846,0.004096776666739559,0.00029700255316189583,-0.0012643544203611579,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.6,C3,0.0005850926300834921,0.3963629811045634,0.010435154267493973,0.14376152320239316,4.3039026976557536e-05,0.9999361268945017,0.008425737069834531,0.0011333164478224411,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.6,C4,0.0008383445902270821,0.3961892159891625,0.03738576213580097,0.06275473011825178,1.099604037670234e-05,0.9999544580637354,0.004227243882053197,0.00016724409212329205,-0.0017204116374606726,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.6,C5,0.00033349350283796324,0.3999628585104444,0.007759889331687864,0.1472692875157564,2.304049030093005e-06,0.9999999913597054,0.00011760342750497236,1.731937297805297e-05,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.6,C6,0.0004092892211099619,0.1992455202424852,0.008338665826729041,0.14868579257106884,2.5278433919857244e-05,0.9999906856597497,0.0038882010389030986,0.0001678516716578371,-0.0007544797575148032,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.6,C7,0.0018363439233824083,0.393295026313326,0.0034741599707854842,0.10087496701777582,3.6683351575165195e-05,0.9998866597907697,0.007769853879135873,0.0005278240051720673,-0.0026937388074660673,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.7,C1,3.219216040966291e-05,0.39972884747511517,0.02741752509502443,0.18563570541303853,7.123908766968331e-08,0.9999995580358785,0.0002927135567129175,3.92002243978784e-05,-0.0002343433990978916,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.7,C2,0.0009469695153507433,0.3971028585596176,0.021655614930864098,0.1390995271975518,7.781929985503327e-06,0.9999706102791202,0.0030918101629047083,0.00022414585586999491,-0.00126368018763931,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.7,C3,0.0005835849927324979,0.3963646844948172,0.010435154267493973,0.14376152320239316,3.255195562804591e-05,0.9999516045942201,0.00639877389367662,0.0008629247332522794,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.7,C4,0.0008382372390839214,0.3961896618546001,0.03738576213580097,0.06275473011825178,8.282644301561654e-06,0.9999655469255329,0.003190890224160558,0.00012624242969999644,-0.0017199941103430427,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.7,C5,0.00033345865884476273,0.39996285882844007,0.007759889331687864,0.1472692875157564,1.7314743364726555e-06,0.9999999935189857,8.821876761060414e-05,1.2991915051552283e-05,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.7,C6,0.000408367932227686,0.19924561956662173,0.008338665826729041,0.14868579257106884,1.9082220641204574e-05,0.9999929864542965,0.002933490109825946,0.0001266372838748253,-0.0007543804333782766,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.7,C7,0.0018362820586976072,0.39329167472738835,0.0034741599707854842,0.10087496701777582,2.7727458736578628e-05,0.9999138456894323,0.00589520444080692,0.00040379890271649566,-0.002692698936513166,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.8,C1,3.2188985451570014e-05,0.3997288733505514,0.02741752509502443,0.18563570541303853,4.753123165454234e-08,0.9999997047637292,0.0001953795652217206,2.6165247983239714e-05,-0.00023434242227760027,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.8,C2,0.0009469363730646505,0.39710384759548334,0.021655614930864098,0.1390995271975518,5.231222297710635e-06,0.9999800944021555,0.002086843659069857,0.000151289158578094,-0.0012630059549174621,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.8,C3,0.0005820773553815037,0.39636638788507095,0.010435154267493973,0.14376152320239316,2.206488427953428e-05,0.9999670822939382,0.004371810717518705,0.0005925330186821176,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.8,C4,0.0008381298879407606,0.39619010772003765,0.03738576213580097,0.06275473011825178,5.569248226420962e-06,0.9999766357873304,0.002154536566267918,8.524076727670082e-05,-0.001719576583225385,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.8,C5,0.0003334238148515622,0.3999628591464357,0.007759889331687864,0.1472692875157564,1.158899642852305e-06,0.9999999956782659,5.8834107716235873e-05,8.664457124996083e-06,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.8,C6,0.0004074466433454102,0.19924571889075826,0.008338665826729041,0.14868579257106884,1.2886007362551901e-05,0.9999952872488433,0.0019787791807487926,8.542289609184128e-05,-0.0007542811092417501,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27004,0.8,C7,0.0018362201940128062,0.3932883231414507,0.0034741599707854842,0.10087496701777582,1.8771565897992044e-05,0.9999410315880949,0.004020555002477963,0.0002797738002609518,-0.002691659065560237,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.9,C1,3.218581049347712e-05,0.39972889922598764,0.02741752509502443,0.18563570541303853,2.38233756394014e-08,0.9999998514915799,9.804557373052381e-05,1.3130271568614904e-05,-0.0002343414454572812,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.9,C2,0.0009469032307785576,0.39710483663134905,0.021655614930864098,0.1390995271975518,2.6805146099179473e-06,0.9999895785251911,0.0010818771552350067,7.843246128619308e-05,-0.001262331722195642,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.9,C3,0.0005805697180305095,0.39636809127532474,0.010435154267493973,0.14376152320239316,1.1577812931022655e-05,0.9999825599936565,0.0023448475413607936,0.00032214130411195585,-0.0025039113707001903,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27004,0.9,C4,0.0008380225367975999,0.3961905535854752,0.03738576213580097,0.06275473011825178,2.855852151280274e-06,0.9999877246491279,0.0011181829083752788,4.423910485340521e-05,-0.0017191590561077275,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27004,0.9,C5,0.00033338897085836164,0.3999628594644314,0.007759889331687864,0.1472692875157564,5.863249492319557e-07,0.9999999978375461,2.9449447821867637e-05,4.336999198439884e-06,-2.9391138687107077e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
