seed,tau,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
27004,0.6,C5,0.035380495463351716,0.021098884864805323,0.14726928624330637
27004,0.6,C6,0.02986469957890859,0.02600019651114666,0.14683456356817226
27004,0.6,C7,0.01779850722387822,0.01315043460011214,0.09657520824759319
27004,0.7,C1,0.05701430242685355,0.027250598936276904,0.18554565647140187
27004,0.7,C2,0.04663643072060885,0.03145699455881782,0.1380096545046966
27004,0.7,C3,0.03803985373283008,0.02995147296953761,0.13895586260369594
27004,0.7,C4,0.02360206130050781,0.02266137675730783,0.062487690348543595
27004,0.7,C5,0.0355379423262638,0.021094517722909094,0.14726928656130206
27004,0.7,C6,0.029713419004287527,0.02593529733691647,0.1467637578139086
27004,0.7,C7,0.017704523183363158,0.012914786820077618,0.09641301502498129
27004,0.8,C1,0.05719585791357167,0.027202158871429495,0.18554567281415868
27004,0.8,C2,0.046806351562452525,0.031627171232868255,0.13800991835210263
27004,0.8,C3,0.037943629831598664,0.029548576431992518,0.1387803579531814
27004,0.8,C4,0.02361989810759879,0.022667375761372253,0.06248810787566125
27004,0.8,C5,0.03569538918917588,0.021080412681716426,0.1472692868792977
27004,0.8,C6,0.029562138429666457,0.02591580428065817,0.14669295205964497
27004,0.8,C7,0.017610539142848096,0.012611925339417913,0.09625082180236932
27004,0.9,C1,0.05737741340028979,0.026994395998241313,0.1855456891569155
27004,0.9,C2,0.046976272404296214,0.03170338230428371,0.13801018219950867
27004,0.9,C3,0.03784740593036724,0.02927135036304621,0.13860485330266684
27004,0.9,C4,0.02363773491468978,0.022700279981309378,0.06248852540277891
27004,0.9,C5,0.03585283605208795,0.020922373128260473,0.14726928719729337
27004,0.9,C6,0.029410857855045387,0.025866686072995713,0.1466221463053813
27004,0.9,C7,0.01751655510233303,0.012368108925481361,0.09608862857975742
27004,1.0,C1,0.05755896888700792,0.026862160510793917,0.18554570549967236
27004,1.0,C2,0.04714619324613989,0.03166611741963529,0.1380104460469147
27004,1.0,C3,0.03775118202913583,0.028746824113280098,0.1384293486521523
27004,1.0,C4,0.023655571721780764,0.022749581663240398,0.06248894292989654
27004,1.0,C5,0.036010282915000025,0.0209998933193562,0.14726928751528906
27004,1.0,C6,0.029259577280424318,0.0257507033433527,0.14655134055111765
27004,1.0,C7,0.017422571061817965,0.012104879749373583,0.09592643535714546
27005,0.0,C1,0.04081656017499284,0.030356911375190296,0.12806631261454818
27005,0.0,C2,0.04486559581042946,0.03724619302247293,0.11692204995758976
27005,0.0,C3,0.04402800863060837,0.03683944535528358,0.14331931185163407
27005,0.0,C4,0.04592778059624721,0.03541238665547828,0.14541382069449094
27005,0.0,C5,0.05212159302690445,0.04608868519998009,0.18352420345857615
27005,0.0,C6,0.041896800506118735,0.03637584577590046,0.13655445279796752
27005,0.0,C7,0.04295478332847212,0.0317298366785371,0.17841921275513975
27005,0.1,C1,0.04077195761596631,0.03009829150511361,0.1280644271624167
27005,0.1,C2,0.04498915037948319,0.03738533644490174,0.11692209249776597
27005,0.1,C3,0.04404264535345522,0.03679996992520335,0.14331946823465652
27005,0.1,C4,0.045927713155293134,0.03510666233901278,0.14541401242056162
27005,0.1,C5,0.0519718879942591,0.045933863083185075,0.18352420345857615
27005,0.1,C6,0.0418754055996534,0.03641624304936329,0.13652450449163506
27005,0.1,C7,0.043019737959903694,0.03161409501233665,0.1784193529960906
27005,0.2,C1,0.04072735505693978,0.02991238938402225,0.12806254171028525
27005,0.2,C2,0.04511270494853691,0.03773345161040445,0.11692213503794219
27005,0.2,C3,0.044057282076302065,0.036810698008524254,0.14331962461767894
27005,0.2,C4,0.04592764571433906,0.03480528640951644,0.14541420414663236
27005,0.2,C5,0.051822182961613734,0.04600520148952561,0.18352420345857615
27005,0.2,C6,0.041854010693188066,0.03632749387225419,0.1364945561853026
27005,0.2,C7,0.04308469259133527,0.0313007492479648,0.17841949323704157
27005,0.3,C1,0.040682752497913234,0.02976589822464527,0.12806065625815374
27005,0.3,C2,0.04523625951759063,0.03793529563251513,0.11692217757811835
27005,0.3,C3,0.04407191879914891,0.03683529082909523,0.14331978100070134
27005,0.3,C4,0.04592757827338498,0.03453501045426049,0.14541439587270305
27005,0.3,C5,0.051672477928968376,0.04593953931242416,0.1835242034585761
27005,0.3,C6,0.041832615786722725,0.036215993247714046,0.13646460787897013
27005,0.3,C7,0.043149647222766846,0.031025880621133588,0.17841963347799242
27005,0.4,C1,0.040638149938886696,0.029469697392781997,0.1280587708060223
27005,0.4,C2,0.04535981408664435,0.038256609576862666,0.1169222201182945
27005,0.4,C3,0.04408655552199575,0.036940894821484244,0.14331993738372378
27005,0.4,C4,0.04592751083243091,0.03429850684457144,0.1454145875987738
27005,0.4,C5,0.05152277289632301,0.04589484823160869,0.18352420345857615
27005,0.4,C6,0.0418112208802574,0.03621902822322178,0.13643465957263773
27005,0.4,C7,0.04321460185419842,0.030677599682926656,0.17841977371894338
27005,0.5,C1,0.04059354737986016,0.029228820730260643,0.12805688535389081
27005,0.5,C2,0.04548336865569807,0.03849559418406764,0.11692226265847067
27005,0.5,C3,0.0441011922448426,0.03713440247819552,0.1433200937667462
27005,0.5,C4,0.04592744339147683,0.03411375749780515,0.14541477932484448
27005,0.5,C5,0.05137306786367764,0.04582192511555415,0.18352420345857615
27005,0.5,C6,0.04178982597379206,0.03622487180499667,0.1364047112663052
27005,0.5,C7,0.04327955648563,0.030385690766669214,0.17841991395989423
27005,0.6,C1,0.04054894482083362,0.029040673606622033,0.12805499990175934
27005,0.6,C2,0.045606923224751794,0.03870704570148049,0.11692230519864688
27005,0.6,C3,0.044115828967689445,0.03725808849724351,0.14332025014976865
27005,0.6,C4,0.04592737595052275,0.03389315207403011,0.14541497105091516
27005,0.6,C5,0.05122336283103227,0.04575764887536074,0.18352420345857615
27005,0.6,C6,0.04176843106732672,0.03618875136652422,0.13637476295997275
27005,0.6,C7,0.043344511117061564,0.030102948938644254,0.1784200542008452
27005,0.7,C1,0.04050434226180709,0.028806508047064514,0.12805311444962786
27005,0.7,C2,0.04573047779380551,0.038792368857008035,0.11692234773882304
27005,0.7,C3,0.044130465690536295,0.03743652087547558,0.14332040653279104
27005,0.7,C4,0.04592730850956867,0.033710990561210935,0.1454151627769859
27005,0.7,C5,0.05107365779838691,0.0457074198808962,0.18352420345857615
27005,0.7,C6,0.04174703616086138,0.035971077582815564,0.13634481465364034
27005,0.7,C7,0.04340946574849314,0.029973571349648818,0.17842019444179605
27005,0.8,C1,0.04045973970278055,0.02846754462485053,0.12805122899749638
27005,0.8,C2,0.04585403236285923,0.038621090116818954,0.11692239027899926
27005,0.8,C3,0.04414510241338314,0.037455496066657955,0.1433205629158135
27005,0.8,C4,0.045927241068614594,0.03342848095366027,0.14541535450305665
27005,0.8,C5,0.05092395276574154,0.04553690816242663,0.18352420345857615
27005,0.8,C6,0.04172564125439605,0.0359644689715852,0.13631486634730788
27005,0.8,C7,0.04347442037992471,0.02972472265780826,0.178420334682747
27005,0.9,C1,0.04041513714375401,0.02808568245275707,0.12804934354536493
27005,0.9,C2,0.04597758693191295,0.0384801966030935,0.11692243281917541
