seed,eta,criterion,min_active_g,max_active_g,min_headroom,max_headroom,max_class_ceiling_excess,min_derivative,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,monotonicity_ok,structural_zero_ok,profile_min,profile_max,profile_mean
21001,0.2,C7,0.00043864594547318345,0.28130388493357406,0.03502228444134867,0.16471406359903273,-0.02994240639809842,0.1010683235898865,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.3,C1,4.250920675964474e-06,0.345210778594612,0.04944659144077268,0.14562191480631598,-0.034958827623586985,0.09498007521354355,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.3,C2,0.0005363070867592275,0.37029773679796013,0.038127406017091525,0.1902061740597763,-0.02970226320203989,0.09726805299711876,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21001,0.3,C3,0.0004960503379563782,0.38493479461988067,0.017158818129178854,0.13393740499275267,-0.01506520538011935,0.08679065923465021,0.0,True,True,True,True,True,-1.0,1.0,0.0
21001,0.3,C4,0.0004720552860687314,0.3867420394085396,0.01423876287526682,0.1492759856911246,-0.01325796059146045,0.123599951609497,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21001,0.3,C5,0.00017321856851435527,0.36793064893191946,0.028493588693327132,0.14996403040444886,-0.019947774839940924,0.0800148280115845,0.0,True,True,True,True,True,-1.0,1.0,0.0
21001,0.3,C6,0.0017859576227973691,0.1908738535326795,0.012009440260302318,0.08652070715103088,-0.009126146467320517,0.11348098336057226,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.3,C7,0.00046329314376682823,0.2958058421297692,0.03502228444134867,0.16471406359903273,-0.026513126770234596,0.1067680153714813,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.4,C1,3.989484878045972e-06,0.3528909158614354,0.04944659144077268,0.14562191480631598,-0.03001846422423443,0.0975865248591099,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.4,C2,0.0005955998760903665,0.37413927954344667,0.038127406017091525,0.1902061740597763,-0.025860720456553354,0.09902797230198476,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21001,0.4,C3,0.0004579192651779989,0.3868097887417614,0.017158818129178854,0.13393740499275267,-0.013190211258238604,0.09370001397711783,0.0,True,True,True,True,True,-1.0,1.0,0.0
21001,0.4,C4,0.0004278474718719362,0.38799094206277196,0.01423876287526682,0.1492759856911246,-0.012009057937228063,0.11210231516907807,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21001,0.4,C5,0.00020469691780964684,0.3725104051020805,0.028493588693327132,0.14996403040444886,-0.017098332018986334,0.09000778081692894,0.0,True,True,True,True,True,-1.0,1.0,0.0
21001,0.4,C6,0.001692375109789517,0.1921204875733704,0.012009440260302318,0.08652070715103088,-0.007879512426629598,0.10777384426119659,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.4,C7,0.0004493092259789576,0.31030779932596425,0.03502228444134867,0.16471406359903273,-0.0230838471423708,0.10367951697488206,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.5,C1,3.72804908012747e-06,0.3605710531282587,0.04944659144077268,0.14562191480631598,-0.02507810082488185,0.10000503522806974,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.5,C2,0.0006548926654215053,0.37798082228893315,0.038127406017091525,0.1902061740597763,-0.022019177711066873,0.10078789160685075,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
