seed,eta,factor,criterion,pathway,active_alternatives,RE,base_IQR,SRE
21005,0.2,h_E,C6,h_E->C6,6,0.01771505476152998,0.05101982801636251,0.34721902150476447
21005,0.2,h_I,C2,h_I->C2,6,0.031114014991631425,0.13667262067926575,0.22765360638265714
21005,0.2,h_I,C4,h_I->C4,6,0.029540319976771878,0.09065705670427682,0.3258468899206215
21005,0.2,h_I,C5,h_I->C5,5,0.08186416938487288,0.16987719664892975,0.4819020504180585
21005,0.2,h_T,C3,h_T->C3,5,0.022524485735806253,0.0927450226738102,0.24286463128898414
21005,0.2,h_T,C7,h_T->C7,6,0.03243910105867322,0.06882866204065319,0.47130221765813163
21005,0.3,h_D,C1,h_D->C1,6,0.05557851273682182,0.08151401122073126,0.6818277238944762
21005,0.3,h_D,C2,h_D->C2,6,0.048748624931262294,0.1383371591099384,0.35238995252294225
21005,0.3,h_D,C3,h_D->C3,5,0.03704067419510313,0.09026466887388201,0.41035628509806066
21005,0.3,h_D,C4,h_D->C4,6,0.03190069276974866,0.09639046996305485,0.330952767235649
21005,0.3,h_D,C6,h_D->C6,6,0.02804926140884517,0.054284749952743336,0.5167060994615664
21005,0.3,h_D,C7,h_D->C7,6,0.02359284171331255,0.07155058062698434,0.3297365514890747
21005,0.3,h_E,C6,h_E->C6,6,0.01898071638024059,0.054284749952743336,0.3496509866291045
21005,0.3,h_I,C2,h_I->C2,6,0.03205966545879453,0.1383371591099384,0.23175020843882252
21005,0.3,h_I,C4,h_I->C4,6,0.03140102710022771,0.09639046996305485,0.3257690009389676
21005,0.3,h_I,C5,h_I->C5,5,0.08340063895876923,0.17375995557003518,0.47997617566536516
21005,0.3,h_T,C3,h_T->C3,5,0.023805009189915363,0.09026466887388201,0.26372455011065343
21005,0.3,h_T,C7,h_T->C7,6,0.03445919384390651,0.07155058062698434,0.48160606862258054
21005,0.4,h_D,C1,h_D->C1,6,0.05966893775469419,0.08572905851398535,0.696017648954632
21005,0.4,h_D,C2,h_D->C2,6,0.05042000841345753,0.14027231598983494,0.35944375807377305
21005,0.4,h_D,C3,h_D->C3,5,0.03910847302142789,0.09037848308243843,0.4327188473092927
21005,0.4,h_D,C4,h_D->C4,6,0.03385732192227877,0.10238237956310892,0.3306948135648506
21005,0.4,h_D,C6,h_D->C6,6,0.029844832798837845,0.057711110467313226,0.5171418909921064
21005,0.4,h_D,C7,h_D->C7,6,0.024961456371935073,0.07471825993263656,0.3340743801328537
21005,0.4,h_E,C6,h_E->C6,6,0.02015437112773189,0.057711110467313226,0.34922861411231754
21005,0.4,h_I,C2,h_I->C2,6,0.03296162205925565,0.14027231598983494,0.23498308861892095
21005,0.4,h_I,C4,h_I->C4,6,0.03333221699573019,0.10238237956310892,0.3255659532200901
21005,0.4,h_I,C5,h_I->C5,5,0.08500728688332512,0.17774008224215931,0.47826739928605383
21005,0.4,h_T,C3,h_T->C3,5,0.02510628805024017,0.09037848308243843,0.27779054475899717
21005,0.4,h_T,C7,h_T->C7,6,0.03633105083019947,0.07471825993263656,0.4862405904857536
21005,0.5,h_D,C1,h_D->C1,6,0.06353316274190512,0.08988705725470325,0.706811021315018
21005,0.5,h_D,C2,h_D->C2,6,0.0519809795581055,0.14251888064834853,0.36473047866548136
21005,0.5,h_D,C3,h_D->C3,5,0.041384360582311035,0.09013970004459082,0.459113582155029
21005,0.5,h_D,C4,h_D->C4,6,0.03557777814112421,0.10838109832995853,0.32826552497633793
21005,0.5,h_D,C6,h_D->C6,6,0.031764751700357814,0.06146860330853705,0.5167638434925919
21005,0.5,h_D,C7,h_D->C7,6,0.026290670058012205,0.07830074372444741,0.33576526616653124
21005,0.5,h_E,C6,h_E->C6,6,0.021346440507781166,0.06146860330853705,0.34727388224988676
21005,0.5,h_I,C2,h_I->C2,6,0.03427609299818661,0.14251888064834853,0.24050212043496913
21005,0.5,h_I,C4,h_I->C4,6,0.03528302109269116,0.10838109832995853,0.3255458897911236
21005,0.5,h_I,C5,h_I->C5,5,0.0870130245149705,0.1830420272665783,0.4753718357138348
21005,0.5,h_T,C3,h_T->C3,5,0.026471399279156867,0.09013970004459082,0.293670816141702
21005,0.5,h_T,C7,h_T->C7,6,0.03805916294575442,0.07830074372444741,0.4860638754493126
21005,0.6,h_D,C1,h_D->C1,6,0.06700270739384344,0.09546192634819015,0.7018788532378265
21005,0.6,h_D,C2,h_D->C2,6,0.05329362060158627,0.14561455509891386,0.3659910272363823
21005,0.6,h_D,C3,h_D->C3,5,0.04328641838170166,0.09118298784499353,0.47472033330177404
21005,0.6,h_D,C4,h_D->C4,6,0.03758620629693826,0.11509966186674217,0.3265535770220379
21005,0.6,h_D,C6,h_D->C6,6,0.03355384760466397,0.06502307060874524,0.5160298843167079
21005,0.6,h_D,C7,h_D->C7,6,0.027594494913856876,0.08069798125521639,0.3419477722279601
21005,0.6,h_E,C6,h_E->C6,6,0.022544653780012643,0.06502307060874524,0.3467177659960247
21005,0.6,h_I,C2,h_I->C2,6,0.03531478573069984,0.14561455509891386,0.24252236121909995
21005,0.6,h_I,C4,h_I->C4,6,0.037078410697681044,0.11509966186674217,0.3221417864831507
21005,0.6,h_I,C5,h_I->C5,5,0.08894847329692149,0.18647917749795354,0.47698876887968167
21005,0.6,h_T,C3,h_T->C3,5,0.027776344990298588,0.09118298784499353,0.3046220095048031
21005,0.6,h_T,C7,h_T->C7,6,0.03998165829180179,0.08069798125521639,0.4954480604026496
21005,0.7,h_D,C1,h_D->C1,6,0.07086884219007518,0.10134330954140819,0.6992947290755228
21005,0.7,h_D,C2,h_D->C2,6,0.05510966409330782,0.15054109581793976,0.3660772083098814
21005,0.7,h_D,C3,h_D->C3,5,0.04551110977407764,0.09162855619025193,0.4966913336393129
21005,0.7,h_D,C4,h_D->C4,6,0.039307887505023606,0.12165001523985085,0.3231227503523055
21005,0.7,h_D,C6,h_D->C6,6,0.03538842601559283,0.06867047924016362,0.5153368144018966
21005,0.7,h_D,C7,h_D->C7,6,0.028899974232897828,0.0841193453505242,0.3435591909581376
21005,0.7,h_E,C6,h_E->C6,6,0.0237014660126492,0.06867047924016362,0.34514781714879406
21005,0.7,h_I,C2,h_I->C2,6,0.03643367141373871,0.15054109581793976,0.24201810951049915
21005,0.7,h_I,C4,h_I->C4,6,0.03892204115164594,0.12165001523985085,0.3199509763692629
21005,0.7,h_I,C5,h_I->C5,5,0.09078644235135162,0.18949913911583482,0.4790863049534893
21005,0.7,h_T,C3,h_T->C3,5,0.02911037289008376,0.09162855619025193,0.31769978814599087
21005,0.7,h_T,C7,h_T->C7,6,0.04194487615155115,0.0841193453505242,0.4986353136281407
21005,0.8,h_D,C1,h_D->C1,6,0.07466993870979532,0.10761571714090745,0.6938571864120165
21005,0.8,h_D,C2,h_D->C2,6,0.05655026798730402,0.15536800374401444,0.3639762796985711
21005,0.8,h_D,C3,h_D->C3,5,0.047323405755447565,0.09567569658564284,0.4946230593951518
21005,0.8,h_D,C4,h_D->C4,6,0.041061595128228844,0.12792355258877236,0.3209854190018153
21005,0.8,h_D,C6,h_D->C6,6,0.03702913239881167,0.0723504457133953,0.5118024088612368
21005,0.8,h_D,C7,h_D->C7,6,0.030009307648176428,0.08781330204766942,0.3417398839135345
21005,0.8,h_E,C6,h_E->C6,6,0.024862912160284644,0.0723504457133953,0.34364559768479436
21005,0.8,h_I,C2,h_I->C2,6,0.037427343751154564,0.15536800374401444,0.2408947971847489
21005,0.8,h_I,C4,h_I->C4,6,0.04078272696033455,0.12792355258877236,0.3188054594693548
21005,0.8,h_I,C5,h_I->C5,5,0.09253274845063367,0.1930864024721713,0.4792297503367218
21005,0.8,h_T,C3,h_T->C3,5,0.03031685458604539,0.09567569658564284,0.3168710097510582
21005,0.8,h_T,C7,h_T->C7,6,0.04366432089143604,0.08781330204766942,0.49724039379860285
21005,0.9,h_D,C1,h_D->C1,6,0.07819485284256496,0.11331897950546463,0.6900419786969939
21005,0.9,h_D,C2,h_D->C2,6,0.05797552605552157,0.15976461191371916,0.3628808993475248
21005,0.9,h_D,C3,h_D->C3,5,0.049101842423117104,0.0987853032035993,0.4970561493486512
21005,0.9,h_D,C4,h_D->C4,6,0.042661630016725,0.13581032133355195,0.31412656709377296
21005,0.9,h_D,C6,h_D->C6,6,0.038720092064105094,0.07652713972604748,0.5059654941006504
21005,0.9,h_D,C7,h_D->C7,6,0.031175755627389307,0.0921543311191004,0.3382994076182856
21005,0.9,h_E,C6,h_E->C6,6,0.025950123150570478,0.07652713972604748,0.33909699543361815
21005,0.9,h_I,C2,h_I->C2,6,0.03822211810547258,0.15976461191371916,0.23924020249162053
21005,0.9,h_I,C4,h_I->C4,6,0.04252416500169785,0.13581032133355195,0.31311438323560714
21005,0.9,h_I,C5,h_I->C5,5,0.09466327131980964,0.19766125271133156,0.4789166820549238
21005,0.9,h_T,C3,h_T->C3,5,0.03158036459015981,0.0987853032035993,0.319686872092219
21005,0.9,h_T,C7,h_T->C7,6,0.045356431571502924,0.0921543311191004,0.4921790546381593
21005,1.0,h_D,C1,h_D->C1,6,0.08217211255489708,0.11896171701505107,0.69074417061255
21005,1.0,h_D,C2,h_D->C2,6,0.059527403574154376,0.16348205821425218,0.3641219362174676
21005,1.0,h_D,C3,h_D->C3,5,0.05081820547828011,0.10212243272296781,0.49762039664330515
21005,1.0,h_D,C4,h_D->C4,6,0.04452443681963902,0.14328197600723258,0.31074694850021306
21005,1.0,h_D,C6,h_D->C6,6,0.04041541644410357,0.07984985284136198,0.5061426540621294
21005,1.0,h_D,C7,h_D->C7,6,0.03227653449576271,0.09642962577619224,0.3347159572136059
21005,1.0,h_E,C6,h_E->C6,6,0.027099464924936534,0.07984985284136198,0.33938027385517877
21005,1.0,h_I,C2,h_I->C2,6,0.03887328261416795,0.16348205821425218,0.23778317350876876
21005,1.0,h_I,C4,h_I->C4,6,0.0442815572980305,0.14328197600723258,0.3090518328382504
21005,1.0,h_I,C5,h_I->C5,5,0.09636241401558422,0.20404519026778228,0.4722601590787269
21005,1.0,h_T,C3,h_T->C3,5,0.032694104768356186,0.10212243272296781,0.32014616080216995
21005,1.0,h_T,C7,h_T->C7,6,0.04721307076938632,0.09642962577619224,0.489611676793972
