seed,eta,factor,criterion,pathway,active_alternatives,RE,base_IQR,SRE
21005,0.2,h_D,C7,h_D->C7,6,0.021799465394005135,0.07049463109820278,0.3092358248293842
21005,0.2,h_E,C6,h_E->C6,6,0.017103023386630858,0.048218307545555006,0.35469978638544725
21005,0.2,h_I,C2,h_I->C2,6,0.030749007105524716,0.13593742060831093,0.22619972460635746
21005,0.2,h_I,C4,h_I->C4,6,0.02820566430833561,0.08696898749550912,0.3243186464539186
21005,0.2,h_I,C5,h_I->C5,5,0.08184611063717093,0.16223971076271324,0.5044764333706933
21005,0.2,h_T,C3,h_T->C3,5,0.02183640875409385,0.09957179149285242,0.21930316233631322
21005,0.2,h_T,C7,h_T->C7,6,0.03176278172504372,0.07049463109820278,0.4505702239982773
21005,0.3,h_D,C1,h_D->C1,6,0.051773840309794115,0.08214316503112043,0.630287867402589
21005,0.3,h_D,C2,h_D->C2,6,0.04724936915507677,0.13594997631073585,0.34754966817157124
21005,0.3,h_D,C3,h_D->C3,5,0.035503559129438256,0.09982225014030385,0.35566779028904905
21005,0.3,h_D,C4,h_D->C4,6,0.029515829104261537,0.08937586532343775,0.3302438415238607
21005,0.3,h_D,C6,h_D->C6,6,0.02672049488625597,0.05061139818601807,0.52795409420461
21005,0.3,h_D,C7,h_D->C7,6,0.02290149271360659,0.07281771756476013,0.3145044019393321
21005,0.3,h_E,C6,h_E->C6,6,0.018106425995191616,0.05061139818601807,0.3577539179669601
21005,0.3,h_I,C2,h_I->C2,6,0.031596528726212186,0.13594997631073585,0.2324129035062187
21005,0.3,h_I,C4,h_I->C4,6,0.029656630987530675,0.08937586532343775,0.33181923195793395
21005,0.3,h_I,C5,h_I->C5,5,0.08339094495138813,0.16198448455456269,0.5148082248752904
21005,0.3,h_T,C3,h_T->C3,5,0.02302972879788475,0.09982225014030385,0.2307073700030295
21005,0.3,h_T,C7,h_T->C7,6,0.03332945476435295,0.07281771756476013,0.45771078631040346
21005,0.4,h_D,C1,h_D->C1,6,0.054519815332910226,0.08535662030132896,0.6387297803006224
21005,0.4,h_D,C2,h_D->C2,6,0.04888327308929227,0.13646903721941525,0.3582004686553143
21005,0.4,h_D,C3,h_D->C3,5,0.03715322743102864,0.09981880129610121,0.37220670803735234
21005,0.4,h_D,C4,h_D->C4,6,0.030828476203860804,0.0920587130734994,0.3348784180690486
21005,0.4,h_D,C6,h_D->C6,6,0.028162675234263104,0.052780625671416836,0.533579791362362
21005,0.4,h_D,C7,h_D->C7,6,0.024059360372103437,0.0755044649069518,0.3186481806265951
21005,0.4,h_E,C6,h_E->C6,6,0.019034621371014672,0.052780625671416836,0.3606365238857365
21005,0.4,h_I,C2,h_I->C2,6,0.03249336205720307,0.13646903721941525,0.2381006176860621
21005,0.4,h_I,C4,h_I->C4,6,0.030913996361305384,0.0920587130734994,0.33580739213992633
21005,0.4,h_I,C5,h_I->C5,5,0.08510050730980914,0.1614239495406586,0.5271863781764755
21005,0.4,h_T,C3,h_T->C3,5,0.024130284333952663,0.09981880129610121,0.24174087466880267
21005,0.4,h_T,C7,h_T->C7,6,0.03490292076246678,0.0755044649069518,0.4622630039828407
21005,0.5,h_D,C1,h_D->C1,6,0.05722312029474196,0.08873565941052451,0.6448717536358346
21005,0.5,h_D,C2,h_D->C2,6,0.050258818719611346,0.13684020151052573,0.3672810925770097
21005,0.5,h_D,C3,h_D->C3,5,0.03886475905755346,0.09972671632789776,0.38971261150700937
21005,0.5,h_D,C4,h_D->C4,6,0.03238589868666963,0.09547743442705062,0.3391995069900503
21005,0.5,h_D,C6,h_D->C6,6,0.029603188965002893,0.05517125161026637,0.5365691025751119
21005,0.5,h_D,C7,h_D->C7,6,0.025075839154922362,0.07819618415759563,0.32067855260128986
21005,0.5,h_E,C6,h_E->C6,6,0.01997087331819404,0.05517125161026637,0.3619797038303159
21005,0.5,h_I,C2,h_I->C2,6,0.033440801111616694,0.13684020151052573,0.24437848484752525
21005,0.5,h_I,C4,h_I->C4,6,0.03222509359019725,0.09547743442705062,0.3375152860279385
21005,0.5,h_I,C5,h_I->C5,5,0.0867933981159067,0.16102876928949517,0.5389931159402441
21005,0.5,h_T,C3,h_T->C3,5,0.02529430255597656,0.09972671632789776,0.2536361718013074
21005,0.5,h_T,C7,h_T->C7,6,0.03647231941314302,0.07819618415759563,0.4664207058898262
21005,0.6,h_D,C1,h_D->C1,6,0.05977015940291845,0.09216302563539341,0.6485264452875813
21005,0.6,h_D,C2,h_D->C2,6,0.051647365204478025,0.13696183055740016,0.37709312874914974
21005,0.6,h_D,C3,h_D->C3,5,0.04044551504251655,0.09977935995470918,0.40534951377188433
21005,0.6,h_D,C4,h_D->C4,6,0.03387985699672659,0.09863594853615543,0.3434838666752852
21005,0.6,h_D,C6,h_D->C6,6,0.031060326327484636,0.05808853705748567,0.5347066374939338
21005,0.6,h_D,C7,h_D->C7,6,0.02607520760938328,0.08110882021675851,0.32148424227324907
21005,0.6,h_E,C6,h_E->C6,6,0.02089039820592215,0.05808853705748567,0.3596303033916817
21005,0.6,h_I,C2,h_I->C2,6,0.034268224894958454,0.13696183055740016,0.25020273718046265
21005,0.6,h_I,C4,h_I->C4,6,0.03354233510560938,0.09863594853615543,0.3400619713508836
21005,0.6,h_I,C5,h_I->C5,5,0.08835987528418116,0.16072226522706123,0.5497674834211707
21005,0.6,h_T,C3,h_T->C3,5,0.026570471494895963,0.09977935995470918,0.2662922623144733
21005,0.6,h_T,C7,h_T->C7,6,0.03804706633698106,0.08110882021675851,0.469086669425513
21005,0.7,h_D,C1,h_D->C1,6,0.06235844138577587,0.0951780602069559,0.6551766368165942
21005,0.7,h_D,C2,h_D->C2,6,0.05326592747804937,0.1375026737868718,0.38738103056980405
21005,0.7,h_D,C3,h_D->C3,5,0.041870848841634875,0.09953254280439827,0.4206749638005225
21005,0.7,h_D,C4,h_D->C4,6,0.035090185583523045,0.10203751905057008,0.34389493109675034
21005,0.7,h_D,C6,h_D->C6,6,0.03245140679396902,0.060664637971606844,0.5349311869069832
21005,0.7,h_D,C7,h_D->C7,6,0.02704376325704716,0.08389325877040757,0.32235919373135846
21005,0.7,h_E,C6,h_E->C6,6,0.021832670110606113,0.060664637971606844,0.3598912124138064
21005,0.7,h_I,C2,h_I->C2,6,0.03525272870316258,0.1375026737868718,0.25637849601054075
21005,0.7,h_I,C4,h_I->C4,6,0.03491124029022487,0.10203751905057008,0.34214121055393965
21005,0.7,h_I,C5,h_I->C5,5,0.0905534908056848,0.16059635681319806,0.5638576901868991
21005,0.7,h_T,C3,h_T->C3,5,0.027786201465178434,0.09953254280439827,0.2791670008823628
21005,0.7,h_T,C7,h_T->C7,6,0.03960332884649605,0.08389325877040757,0.47206807109981547
21005,0.8,h_D,C1,h_D->C1,6,0.06501907239331857,0.0983972802342636,0.6607811947429929
21005,0.8,h_D,C2,h_D->C2,6,0.054587221932229577,0.1372919220596521,0.3975996629147221
21005,0.8,h_D,C3,h_D->C3,5,0.04342472885386199,0.10028482316021199,0.43301396447650853
21005,0.8,h_D,C4,h_D->C4,6,0.03651934117012255,0.10470571251523285,0.3487807903934644
21005,0.8,h_D,C6,h_D->C6,6,0.033792125726361255,0.06306083557235265,0.5358654927281149
21005,0.8,h_D,C7,h_D->C7,6,0.028094422354146165,0.08726891938079467,0.3219293025875028
21005,0.8,h_E,C6,h_E->C6,6,0.022756504444280484,0.06306083557235265,0.3608658882708589
21005,0.8,h_I,C2,h_I->C2,6,0.036049119562626145,0.1372919220596521,0.2625727648178787
21005,0.8,h_I,C4,h_I->C4,6,0.036143755888643124,0.10470571251523285,0.3451937341340344
21005,0.8,h_I,C5,h_I->C5,5,0.09197412439434725,0.16004634497288794,0.5746718202740158
21005,0.8,h_T,C3,h_T->C3,5,0.028843444410549708,0.10028482316021199,0.28761524926042575
21005,0.8,h_T,C7,h_T->C7,6,0.041104020825904634,0.08726891938079467,0.4710041228547562
21005,0.9,h_D,C1,h_D->C1,6,0.06771178924661711,0.10188323475177194,0.6646018789148709
21005,0.9,h_D,C2,h_D->C2,6,0.05588019821294011,0.13725281596178246,0.4071333460152294
21005,0.9,h_D,C3,h_D->C3,5,0.045119500739814564,0.10115283343848701,0.4460527620000536
21005,0.9,h_D,C4,h_D->C4,6,0.03772121524476821,0.1076888278810867,0.3502797456953552
21005,0.9,h_D,C6,h_D->C6,6,0.0351781924560742,0.06546794824349975,0.5373345797350488
21005,0.9,h_D,C7,h_D->C7,6,0.029124684670793426,0.089779395799828,0.32440276982265925
21005,0.9,h_E,C6,h_E->C6,6,0.02362586371227142,0.06546794824349975,0.3608768007214329
21005,0.9,h_I,C2,h_I->C2,6,0.037073476725622376,0.13725281596178246,0.27011086414194396
21005,0.9,h_I,C4,h_I->C4,6,0.03744820650993898,0.1076888278810867,0.3477445826687118
21005,0.9,h_I,C5,h_I->C5,5,0.09385752271418014,0.15968127322577566,0.587780400403533
21005,0.9,h_T,C3,h_T->C3,5,0.02959548179682759,0.10115283343848701,0.29258183671674004
21005,0.9,h_T,C7,h_T->C7,6,0.04263933806799068,0.089779395799828,0.47493456252016164
21005,1.0,h_D,C1,h_D->C1,6,0.07053963913134412,0.1054102064502567,0.6691917367979231
21005,1.0,h_D,C2,h_D->C2,6,0.05707111425037159,0.13752212143570652,0.4149958832378696
21005,1.0,h_D,C3,h_D->C3,5,0.04689207680063112,0.10256290138690743,0.4572031033256229
21005,1.0,h_D,C4,h_D->C4,6,0.03896994583473036,0.11110054584453673,0.3507628656380351
21005,1.0,h_D,C6,h_D->C6,6,0.03634103400657521,0.06735551775997256,0.5395405634849427
21005,1.0,h_D,C7,h_D->C7,6,0.030089645033520532,0.09215068464678744,0.3265265488642573
21005,1.0,h_E,C6,h_E->C6,6,0.0244773702619382,0.06735551775997256,0.3634055690701109
21005,1.0,h_I,C2,h_I->C2,6,0.037809723867238645,0.13752212143570652,0.27493557743464764
21005,1.0,h_I,C4,h_I->C4,6,0.038680217980955986,0.11110054584453673,0.34815506698529775
21005,1.0,h_I,C5,h_I->C5,5,0.09542032494840569,0.15947253874906034,0.5983495697523006
21005,1.0,h_T,C3,h_T->C3,5,0.030535380086380175,0.10256290138690743,0.2977234426207488
21005,1.0,h_T,C7,h_T->C7,6,0.04393681469056529,0.09215068464678744,0.47679314438626064
