seed,eta,criterion,min_active_g,max_active_g,min_headroom,max_headroom,max_class_ceiling_excess,min_derivative_margin_vs_theta,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,derivative_floor_ok,structural_zero_ok,profile_min,profile_max,profile_mean
21002,0.6,C6,0.00040072349615422607,0.17455399907225683,0.05333537531783161,0.13781734716692776,-0.025446000927743184,0.01600061259534949,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.6,C7,0.0026002627584790863,0.3890612485237723,0.01804718701954733,0.15227110871221372,-0.010938751476227748,0.005546686211941709,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.7,C1,0.00015398408965394168,0.3775251656835745,0.05078195425936827,0.18065133409560608,-0.022474834316425496,0.017797236326397903,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.7,C2,0.0006469966055181624,0.3497368516992844,0.020145015832068403,0.19103168422168842,-0.008761915810734322,0.007099712950178777,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.7,C3,0.0015544374936756155,0.3574970007892834,0.06350353172725198,0.1785528303958884,-0.0425029992107166,0.022226236104538222,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.7,C4,0.00042978239264169224,0.3801750700867766,0.03318290130403867,0.16221703178183008,-0.019824929913223432,0.011652071716913681,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.7,C5,8.123142842130087e-05,0.3879700371358634,0.030781898593812307,0.09662555500860692,-0.0120299628641366,0.010782573642445614,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.7,C6,0.00042740825228794634,0.1793439598265417,0.05333537531783161,0.13781734716692776,-0.020656040173458318,0.018667381361241075,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.7,C7,0.0027084207056188,0.39049719796318344,0.01804718701954733,0.15227110871221372,-0.009502802036816582,0.0064711339139320034,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.8,C1,0.00015913492352329368,0.38158584097938775,0.05078195425936827,0.18065133409560608,-0.018414159020612275,0.020339698658740468,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.8,C2,0.000664106464768702,0.35834686369409313,0.020145015832068403,0.19103168422168842,-0.006966119920113534,0.008113957657347182,0.0,True,True,True,True,True,0.0,1.0,0.5
