seed,p,criterion,min_active_g,max_active_g,min_headroom,max_headroom,min_shape,max_shape,min_shape_derivative,min_total_derivative_margin_vs_theta,max_class_ceiling_excess,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,shape_bounds_ok,monotonicity_ok,derivative_floor_ok,structural_zero_ok,profile_min,profile_max,profile_mean
23003,5,C2,0.0015241093622928956,0.3992792711705768,0.024095571920928593,0.11377121654387179,1.6803077426567942e-12,0.9999999999999746,6.661317404848807e-11,4.466871317276855e-12,-0.00025398822143957167,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
23003,5,C3,0.00048537915179825314,0.39834651150807765,0.04772022886686794,0.19513870858310575,2.542832528629159e-13,0.9999999999975803,4.199757468350396e-10,8.195352729778449e-11,-0.0006788842848120535,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23003,5,C4,0.0007473307138281894,0.3993359095449952,0.06749447267494091,0.15637291365291278,2.866195283683036e-12,0.9999999999999682,7.955793106347326e-11,5.369704680902032e-12,-0.00029062058050671746,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
23003,5,C5,0.00016373239177783187,0.3999490163406509,0.03382257843849845,0.15377289177835166,3.341159034952584e-17,1.0,1.3196356936464305e-15,5.551115123125783e-17,-1.6519128932745986e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23003,5,C6,0.0013915026289157248,0.19960254435771535,0.021486361925995345,0.1478550449997454,1.7462814293297158e-10,0.9999999999742735,1.6876231186480235e-08,1.6781248890485045e-09,-0.0003974556422846609,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
23003,5,C7,0.0005188990386801453,0.3980919079995432,0.008956776295597935,0.15428994745311045,4.08477155661199e-13,0.9999999999907893,6.136266643065093e-10,2.7060242935306178e-11,-0.0008667338104477174,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,1,C1,3.350359404967075e-05,0.3998947503361885,0.023058414227882407,0.135508421038254,0.00016751797024835372,0.9997368758404712,1.0,0.023058414227882407,-5.262483190576761e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,1,C2,0.0010102953160728183,0.3979964603267325,0.012158229268763865,0.19332378657922156,0.005051476580364089,0.9949911508168312,1.0,0.012158229268763865,-0.001001769836633748,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,1,C3,0.0002688476199019349,0.3952242022633763,0.003878420806420646,0.15546449238680674,0.0013442380995096744,0.9880605056584407,1.0,0.003878420806420646,-0.0023878988683118663,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,1,C4,0.0009881684561524433,0.3975794917807214,0.06070063999082681,0.18181877909224076,0.004940842280762192,0.9939487294518035,1.0,0.06070063999082681,-0.0012102541096393193,0.0,True,True,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
23004,1,C5,0.0002924414983458027,0.39960359517102073,0.018231950658194884,0.13186967497789986,0.001462207491728984,0.9990089879275517,1.0,0.018231950658194884,-0.00019820241448967324,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,1,C6,0.0017187550753860362,0.19836446088396792,0.006532538080671946,0.10472076932880953,0.00859377537693018,0.9918223044198394,1.0,0.006532538080671946,-0.001635539116032092,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,1,C7,0.00031815118748896866,0.3957894078724694,0.043073569970374176,0.17281487920318983,0.0015907559374448432,0.9894735196811735,1.0,0.043073569970374176,-0.002105296063765305,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,2,C1,2.0014410596725167e-05,0.3998876211046763,0.023058414227882407,0.135508421038254,2.8062270356128322e-08,0.9999999307656767,0.00033503594049670744,2.6982887024351587e-05,-3.420288260908011e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,2,C2,0.0010225166688368464,0.3985745480106016,0.012158229268763865,0.19332378657922156,2.5517415641966926e-05,0.9999749114298603,0.01001769836633759,0.0011378995902888156,-0.0004151037641060007,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,2,C3,0.00010801792793190036,0.3952242022633763,0.003878420806420646,0.15546449238680674,1.8069760681733811e-06,0.9998574484748679,0.0026884761990193487,0.0003220923527521985,-0.0006424904682053034,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,2,C4,0.0006897379869321604,0.39866927339862235,0.06070063999082681,0.18181877909224076,2.4411922443367666e-05,0.9999633821247526,0.00988168456152445,0.0005998245770720001,-0.000886364778385107,0.0,True,True,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
23004,2,C5,0.0002684649723529635,0.3996477262504662,0.018231950658194884,0.13186967497789986,2.138050748868453e-06,0.9999990178950723,0.001982024144896677,3.613616641312545e-05,-0.00019820241448967324,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,2,C6,0.0011066419364944026,0.19920276776761292,0.006532538080671946,0.10472076932880953,7.385297522913148e-05,0.9999331252949982,0.016355391160321142,0.0012348381999000568,-0.0007972322323870906,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,2,C7,0.000270785005752226,0.39470941785462954,0.043073569970374176,0.17281487920318983,2.530504452516022e-06,0.9998891932120973,0.0031815118748896865,0.0004969750496777725,-0.0009080215615817344,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,3,C1,2.0012150916092822e-05,0.39988049374903717,0.023058414227882407,0.135508421038254,4.700934570619163e-12,0.9999999999817828,8.418681106838497e-08,6.780177697063294e-09,-3.419803534915333e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,3,C2,0.0010346762857236056,0.39857744356462477,0.012158229268763865,0.19332378657922156,1.2890062750681234e-07,0.9999998743351359,7.526571041919212e-05,8.622109696709845e-06,-0.00041216524222781326,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,3,C3,0.00010780173453242185,0.3952242022633763,0.003878420806420646,0.15546449238680674,2.4290060757408495e-09,0.9999982980068723,5.420928204520143e-06,6.494532181905432e-07,-0.0006216511744885078,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,3,C4,0.0006882634890519691,0.3986758679620307,0.06070063999082681,0.18181877909224076,1.2061545856287925e-07,0.9999997784153299,7.3235767330103e-05,4.445457947144238e-06,-0.0008844048364140544,0.0,True,True,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
23004,3,C5,0.00026842991369703116,0.39964776998489865,0.018231950658194884,0.13186967497789986,3.1262738226922796e-09,0.9999999990267222,2.9463147832150524e-06,5.37170657399777e-08,-0.00019820241448967324,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,3,C6,0.0011013815736735004,0.19920962318611013,0.006532538080671946,0.10472076932880953,6.346758800371447e-07,0.9999994531190205,0.00020062411500533321,1.5917883175203817e-05,-0.0007903768138898815,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,3,C7,0.0002707096577173942,0.39364079633045695,0.043073569970374176,0.17281487920318983,4.0254149825704744e-09,0.9999988335945279,7.591513357548066e-06,1.185849016566154e-06,-0.0008954184750982752,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,4,C1,2.001215053755571e-05,0.3998733682687775,0.023058414227882407,0.135508421038254,7.874910175404384e-16,0.9999999999999952,1.8803738282476652e-11,1.5143997167399448e-12,-3.419803407372912e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,4,C2,0.0010467744785904354,0.39857745806801814,0.012158229268763865,0.19332378657922156,6.511385010448984e-10,0.9999999993705636,5.026594562050528e-07,5.807251363121324e-08,-0.0004121505236149292,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,4,C3,0.0001078014439170174,0.3952242022633763,0.003878420806420646,0.15546449238680674,3.2651625109513317e-12,0.9999999796790627,9.716024302963398e-09,1.1640263475332091e-09,-0.0006214023638591026,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,4,C4,0.0006882562037904998,0.39867590786751805,0.06070063999082681,0.18181877909224076,5.95941957380998e-10,0.9999999986591313,4.82461834251517e-07,2.928574210914192e-08,-0.0008843929762749059,0.0,True,True,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
23004,4,C5,0.00026842986243400175,0.39964777002824003,0.018231950658194884,0.13186967497789986,4.571261004736953e-12,0.9999999999990354,3.8931113591988345e-09,7.097900045494043e-11,-0.00019820241448967324,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,4,C6,0.0011013363672970164,0.19920967924763566,0.006532538080671946,0.10472076932880953,5.454261950194708e-09,0.9999999955277739,2.1875239180703194e-06,1.8239294996558186e-07,-0.0007903207523643485,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,4,C7,0.00027070953785706043,0.39258342362972687,0.043073569970374176,0.17281487920318983,6.403452784203412e-12,0.9999999877218557,1.6101659930281898e-08,2.5151951632551572e-09,-0.0008952858089564253,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,5,C1,2.0012150537492296e-05,0.3998662446634038,0.023058414227882407,0.135508421038254,1.3191889684718497e-19,1.0,3.937455087702192e-15,3.191891195797325e-16,-3.4198034073396055e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,5,C2,0.0010588115577193336,0.3985774581406635,0.012158229268763865,0.19332378657922156,3.2892108886016854e-12,0.9999999999968473,3.1471817582809366e-09,3.6668990066601737e-10,-0.0004121504498915962,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,5,C3,0.0001078014435263611,0.3952242022633763,0.003878420806420646,0.15546449238680674,4.389155848311455e-15,0.9999999997573783,1.6325812554756658e-11,1.955907658057754e-12,-0.0006213993931860062,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,5,C4,0.0006882561677951719,0.39867590810899695,0.06070063999082681,0.18181877909224076,2.9444552199082346e-12,0.999999999991886,2.97970978690499e-09,1.8087029096669482e-10,-0.0008843929045059817,0.0,True,True,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
23004,5,C5,0.00026842986235904457,0.399647770028283,0.018231950658194884,0.13186967497789986,6.68413208777507e-15,0.999999999999999,4.822650445439757e-12,8.79296635503124e-14,-0.00019820241448967324,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23004,5,C6,0.0011013359788035713,0.19920967970608974,0.006532538080671946,0.10472076932880953,4.687270204691047e-11,0.9999999999634275,2.2361130845373986e-08,1.9593050515354093e-09,-0.0007903202939102683,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23004,5,C7,0.0002707095376663919,0.3915371813419207,0.043073569970374176,0.17281487920318983,1.018633053661929e-14,0.9999999998707544,3.201726392101706e-11,5.001332681331405e-12,-0.0008952844124489046,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,1,C1,4.2713186911805636e-05,0.3991962519698772,0.007608716648598912,0.1988884160464221,0.0002135659345590124,0.9979906299246929,1.0,0.007608716648598912,-0.00040187401506142084,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,1,C2,0.0002611822115646824,0.39669255183955293,0.01421324677211111,0.18325802819215958,0.0013059110578234057,0.9917313795988822,1.0,0.01421324677211111,-0.0016537240802235453,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,1,C3,0.0006262143190441614,0.3970829840076594,0.03021740348748303,0.17485880980809942,0.0031310715952208067,0.9927074600191486,1.0,0.03021740348748303,-0.001458507996170283,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,1,C4,0.0003157994677279013,0.39668731163808657,0.0028351728853644453,0.1785247937939658,0.0015789973386395066,0.9917182790952164,1.0,0.0028351728853644453,-0.0016563441809567259,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,1,C5,0.00021218384342336515,0.3995487796272652,0.00450554781036977,0.166543727875361,0.001060919217116818,0.9988719490681629,1.0,0.00450554781036977,-0.0002256101863674087,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,1,C6,0.0011800829068791107,0.19797054399136732,0.016138039898720036,0.13365014093389188,0.005900414534395553,0.9898527199568365,1.0,0.016138039898720036,-0.0020294560086326907,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,1,C7,0.0007704657251007826,0.3972982188784442,0.042893083818042466,0.1612661949483732,0.003852328625503887,0.9932455471961104,1.0,0.042893083818042466,-0.0013508905607779176,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
23005,2,C1,2.0393802980158642e-05,0.39958099739738095,0.007608716648598912,0.1988884160464221,4.561040840407342e-08,0.9999959624319005,0.0004271318691180672,4.4648303219901875e-05,-0.00029955202340292697,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,2,C2,0.00020908584641393736,0.39720897610866646,0.01421324677211111,0.18325802819215958,1.7054036909454629e-06,0.9999316299166622,0.002611822115646824,0.00047863737090211855,-0.0016770345164954792,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,2,C3,0.0002486581386150077,0.39813147693020146,0.03021740348748303,0.17485880980809942,9.803609334398567e-06,0.9999468188606276,0.006262143190441613,0.0007574840978007563,-0.0014585079961703107,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,2,C4,0.0002864113648384354,0.39698056124896697,0.0028351728853644453,0.1785247937939658,2.4932325954306446e-06,0.9999314130988552,0.003157994677279013,2.017665392278767e-05,-0.0012364254167217537,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,2,C5,0.0002070284357123507,0.39968845715920115,0.00450554781036977,0.166543727875361,1.1255495852477781e-06,0.9999987275010952,0.0021218384342336512,9.5600445113031e-06,-0.00022561018636743646,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,2,C6,0.000730465204659815,0.19931296780610774,0.016138039898720036,0.13365014093389188,3.4814891677706284e-05,0.9998970327077256,0.011800829068791105,0.0009045727586913938,-0.0006870321938922674,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,2,C7,0.0003873259388402816,0.39743564511964735,0.042893083818042466,0.1612661949483732,1.4840435838876998e-05,0.9999543773673201,0.00770465725100786,0.0005794386205245083,-0.0008264860111059091,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
23005,3,C1,2.0389036320070497e-05,0.39958177049332955,0.007608716648598912,0.1988884160464221,9.740829496435141e-12,0.9999999918870315,1.3683122521222028e-07,1.4303034909235457e-08,-0.00029934642065487793,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,3,C2,0.0002090178131946146,0.39721324622491366,0.01421324677211111,0.18325802819215958,2.2271055380585403e-09,0.9999994346737341,5.116211072836389e-06,9.375867530136972e-07,-0.001700152207618516,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,3,C3,0.00024747598318286594,0.3981391231067587,0.03021740348748303,0.17485880980809942,3.0695802717576914e-08,0.9999996121744149,2.9410828003195702e-05,3.557605413678777e-06,-0.0014585079961703107,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,3,C4,0.00028636496110218525,0.3969829898603997,0.0028351728853644453,0.1785247937939658,3.936807632794258e-09,0.999999431982427,7.479697786291934e-06,4.77883242699928e-08,-0.0012329477667136768,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,3,C5,0.000207022966241238,0.3996886147225712,0.00450554781036977,0.166543727875361,1.1941171848072406e-09,0.9999999985645565,3.3766487557433344e-06,1.5213652393430976e-08,-0.00022561018636743646,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,3,C6,0.0007278122738347188,0.1993265897564925,0.016138039898720036,0.13365014093389188,2.0542229286854494e-07,0.99999895516205,0.00010444467503311884,8.006031379195755e-06,-0.0006734102435075051,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,3,C7,0.00038584995847410077,0.3974365733587076,0.042893083818042466,0.1612661949483732,5.717023579706028e-08,0.9999996918440808,4.452130751663099e-05,4.445064949495925e-06,-0.0008229439453250054,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
23005,4,C1,2.0389035302074283e-05,0.3995817720467654,0.007608716648598912,0.1988884160464221,2.0803093547863715e-15,0.999999999983698,3.8963317985740566e-11,4.072853165837387e-12,-0.00029934600752284934,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,4,C2,0.00020901772434928117,0.397213281532884,0.01421324677211111,0.18325802819215958,2.9084017490904077e-12,0.9999999953255317,8.908422152234161e-09,1.6325398810579372e-09,-0.0017230787473290765,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,4,C3,0.0002474722817695712,0.39813917886680694,0.03021740348748303,0.17485880980809942,9.611075598150671e-11,0.9999999971717665,1.2278321087030765e-07,1.485215633811876e-08,-0.0014585079961703107,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,4,C4,0.0002863648878308092,0.39698300997348174,0.0028351728853644453,0.1785247937939658,6.216208774917828e-12,0.9999999952958369,1.574723053117703e-08,1.0061018684837109e-10,-0.0012329189657869222,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,4,C5,0.00020702296043857097,0.3996886149003107,0.00450554781036977,0.166543727875361,1.2668618688514455e-12,0.9999999999983807,4.7764687392289625e-09,2.1520618620485266e-11,-0.00022561018636743646,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,4,C6,0.0007277966204431197,0.1993267279822378,0.016138039898720036,0.13365014093389188,1.2120766825304223e-09,0.9999999893977367,8.216891714741797e-07,6.298520521808015e-08,-0.0006732720177622109,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,4,C7,0.0003858442725126855,0.3974365796284545,0.042893083818042466,0.1612661949483732,2.202385358878248e-10,0.9999999979185754,2.2868094318824112e-07,2.2831801269052043e-08,-0.0008229200206088527,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
23005,5,C1,2.0389035301856874e-05,0.3995817720498869,0.007608716648598912,0.1988884160464221,4.442832115268516e-19,0.9999999999999672,1.0401546773931857e-14,1.0824674490095276e-15,-0.0002993460066927356,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,5,C2,0.00020901772423325706,0.3972132818248322,0.01421324677211111,0.18325802819215958,3.7981140047301155e-15,0.9999999999613486,1.4542008745452038e-11,2.66495159273461e-12,-0.001745815716185678,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,5,C3,0.00024747227018018117,0.39813917927343934,0.03021740348748303,0.17485880980809942,3.0092965804889394e-13,0.9999999999793749,4.805537799075336e-10,5.812895997880929e-11,-0.0014585079961703107,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,5,C4,0.00028636488771511387,0.39698301014005266,0.0028351728853644453,0.1785247937939658,9.815377112022799e-15,0.9999999999610414,3.1081043874589143e-11,1.9859114352982488e-13,-0.0012329187272656639,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,5,C5,0.00020702296043241482,0.3996886149005112,0.00450554781036977,0.166543727875361,1.344038102097034e-15,0.9999999999999982,6.334309344257228e-12,2.853273173286652e-14,-0.00022561018636743646,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
23005,5,C6,0.0007277965280816204,0.19932672938485316,0.016138039898720036,0.13365014093389188,7.151754874404449e-12,0.9999999998924158,6.060383412652112e-09,4.6454852464794527e-10,-0.0006732706151468537,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
23005,5,C7,0.0003858442506084935,0.39743657967080326,0.042893083818042466,0.1612661949483732,8.484312162397421e-13,0.9999999999859411,1.1011926794391241e-09,1.0994449795020955e-10,-0.0008229198590105069,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
