ctx,policy,seed,n,time,co2,dist,p95,ins,bg_t,bg_co2,net_co2,stopped,dflt,wape,bias,demand,bg,restr,signal,mass,speed_ratio
D015,TECO15,8103,597,581.8140703517588,1703.1246655742195,3203.7200000000003,706.1999999999999,0.52428810720268,237.02756892230576,579.2319598187086,1247878.9773154738,238130,0,0.0653574950155082,-0.0566849351687957,1200,200,L,Balanced,0.0009452630134992,0.35
D016,SP,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,L,Arterial,0.0015196726212081,0.35
D016,SP,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,L,Arterial,0.0015117763495211,0.35
D016,SP,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,L,Arterial,0.0015595037650729,0.35
D016,DTT,8101,611,358.4075286415712,956.1135184075628,3403.9304909983634,606,0.3306055646481178,246.98677248677248,607.6499770611385,813877.0510761313,107312,0.4010886882634094,0.1556872746475769,0.0003020706104844,1200,200,L,Arterial,0.0013339836066069,0.35
D016,DTT,8102,654,346.9510703363914,930.7220337723264,3356.6308256880734,589.35,0.5886850152905199,249.01808785529715,613.1871982528231,845995.6558109439,101691,0.3278980891719745,0.1442987035931232,0.0035090519967233,1200,200,L,Arterial,0.0013814823804998,0.35
D016,DTT,8103,597,349.41206030150755,929.6520823848958,3410.68757118928,558.1999999999999,0.4304857621440536,247.02756892230576,607.6764235974201,797465.1861991535,95280,0.3939352917287126,0.1572430829893485,0.0337204277855421,1200,200,L,Arterial,0.0013855312444946,0.35
D016,ECO,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,L,Arterial,0.0015196726212081,0.35
D016,ECO,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,L,Arterial,0.0015117763495211,0.35
D016,ECO,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,L,Arterial,0.0015595037650729,0.35
D016,TECO05,8101,611,309.7234042553192,825.2414363284095,3281.759934533552,411,0.3322422258592471,246.98677248677248,607.6499770611385,733914.2089257686,88012,0.1289679715302491,0.1003400998948029,0.0401118776210649,1200,200,L,Arterial,0.0014681271685907,0.35
D016,TECO05,8102,654,328.3960244648318,880.8391604470222,3298.029220183487,453,0.6146788990825688,267.23514211886305,664.6525625802662,833289.3526509156,100163,0.1271464149954122,0.1002644325956783,-0.0277572396300269,1200,200,L,Arterial,0.0014166956203374,0.35
D016,TECO05,8103,597,301.7001675041876,802.4602765051839,3225.789346733669,331,0.4304857621440536,247.02756892230576,607.6764235974201,721531.6780889654,79942,0.0410464591790708,0.0737291214711462,-0.0001879254970032,1200,200,L,Arterial,0.0015490761347823,0.35
D016,TECO10,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,L,Arterial,0.0015196726212081,0.35
D016,TECO10,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,L,Arterial,0.0015117763495211,0.35
D016,TECO10,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,L,Arterial,0.0015595037650729,0.35
D016,TECO15,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,L,Arterial,0.0015196726212081,0.35
D016,TECO15,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,L,Arterial,0.0015117763495211,0.35
D016,TECO15,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,L,Arterial,0.0015595037650729,0.35
D017,SP,8101,876,1409.590182648402,2155.4945881346025,3203.7200000000007,2003.5,684.5856164383562,236.98677248677248,578.6863631529501,2106956.7044777265,481832,0,0.0145060347342963,0.0017784039108109,1680,200,None,Balanced,0.0006897155304283,1
D017,SP,8102,906,1386.0827814569536,2153.771022081836,3203.7200000000003,2027,661.8520971302428,238.77777777777777,583.9838383188488,2177318.291435537,474374,0,0.0225603535823422,-0.0072890209881627,1680,200,None,Balanced,0.0007034392265704,1
D017,SP,8103,862,1318.3178654292344,2155.62009480528,3203.7200000000007,1931,593.4106728538283,237.02756892230576,579.2319598187086,2089258.0736898163,466746,0,0.0155482916094154,0.0003530684847753,1680,200,None,Balanced,0.0007038621077499,1
D017,DTT,8101,876,539.4246575342465,1478.3928792911236,3553.7017694063925,779.25,3.1746575342465757,236.98677248677248,578.6863631529501,1513815.6075308395,304625,0.4292521058453161,0.3107334804868811,0.0841064247092459,1680,200,None,Balanced,0.0008664292105235,1
D017,DTT,8102,906,587.4547461368653,1592.670526558367,3568.5534105960264,842.75,10.81456953642384,238.77777777777777,583.9838383188488,1668961.2424912748,318220,0.5002034008624197,0.3020345737441199,0.0827554485977222,1680,200,None,Balanced,0.0008586529005377,1
D017,DTT,8103,862,525.4408352668213,1436.82532014266,3581.645707656613,795.9499999999999,1.836426914153132,237.02756892230576,579.2319598187086,1469656.9779306375,279153,0.4354866200784046,0.3175839141547772,0.0783375437272513,1680,200,None,Balanced,0.0009033460006852,1
D017,ECO,8101,876,1409.590182648402,2155.4945881346025,3203.7200000000007,2003.5,684.5856164383562,236.98677248677248,578.6863631529501,2106956.7044777265,481832,0,0.0145060347342963,0.0017784039108109,1680,200,None,Balanced,0.0006897155304283,1
D017,ECO,8102,906,1386.0827814569536,2153.771022081836,3203.7200000000003,2027,661.8520971302428,238.77777777777777,583.9838383188488,2177318.291435537,474374,0,0.0225603535823422,-0.0072890209881627,1680,200,None,Balanced,0.0007034392265704,1
D017,ECO,8103,862,1318.3178654292344,2155.62009480528,3203.7200000000007,1931,593.4106728538283,237.02756892230576,579.2319598187086,2089258.0736898163,466746,0,0.0155482916094154,0.0003530684847753,1680,200,None,Balanced,0.0007038621077499,1
D017,TECO05,8101,876,814.6723744292237,1912.571488074314,3370.5969406392696,1214.25,158.63584474885846,236.98677248677248,578.6863631529501,1894156.068824914,418488,0.2658024224072672,0.1425662731771739,0.0631646116965996,1680,200,None,Balanced,0.0007274839275363,1
D017,TECO05,8102,906,767.5927152317881,1882.104033159112,3378.92110375276,1149,122.43708609271523,238.77777777777777,583.9838383188488,1931187.9994715496,400484,0.2744580069229367,0.1310610895406796,0.0438730716469454,1680,200,None,Balanced,0.0007524067217866,1
D017,TECO05,8103,862,749.0649651972158,1878.814831280993,3363.117447795824,1167,106.85962877030164,237.02756892230576,579.2319598187086,1850651.9365318809,395878,0.2543927399111798,0.1405849919508699,0.0551433408110029,1680,200,None,Balanced,0.0007545431959531,1
D017,TECO10,8101,876,1409.590182648402,2155.4945881346025,3203.7200000000007,2003.5,684.5856164383562,236.98677248677248,578.6863631529501,2106956.7044777265,481832,0,0.0145060347342963,0.0017784039108109,1680,200,None,Balanced,0.0006897155304283,1
D017,TECO10,8102,906,1386.0827814569536,2153.771022081836,3203.7200000000003,2027,661.8520971302428,238.77777777777777,583.9838383188488,2177318.291435537,474374,0,0.0225603535823422,-0.0072890209881627,1680,200,None,Balanced,0.0007034392265704,1
D017,TECO10,8103,862,1318.3178654292344,2155.62009480528,3203.7200000000007,1931,593.4106728538283,237.02756892230576,579.2319598187086,2089258.0736898163,466746,0,0.0155482916094154,0.0003530684847753,1680,200,None,Balanced,0.0007038621077499,1
D017,TECO15,8101,876,1409.590182648402,2155.4945881346025,3203.7200000000007,2003.5,684.5856164383562,236.98677248677248,578.6863631529501,2106956.7044777265,481832,0,0.0145060347342963,0.0017784039108109,1680,200,None,Balanced,0.0006897155304283,1
D017,TECO15,8102,906,1386.0827814569536,2153.771022081836,3203.7200000000003,2027,661.8520971302428,238.77777777777777,583.9838383188488,2177318.291435537,474374,0,0.0225603535823422,-0.0072890209881627,1680,200,None,Balanced,0.0007034392265704,1
D017,TECO15,8103,862,1318.3178654292344,2155.62009480528,3203.7200000000007,1931,593.4106728538283,237.02756892230576,579.2319598187086,2089258.0736898163,466746,0,0.0155482916094154,0.0003530684847753,1680,200,None,Balanced,0.0007038621077499,1
D018,SP,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,None,Arterial,0.0009453111262857,1
D018,SP,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,None,Arterial,0.0009738550873646,1
D018,SP,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,None,Arterial,0.0009785446079015,1
D018,DTT,8101,876,472.52853881278537,1307.2770446107972,3398.5669748858454,905,2.493150684931507,246.98677248677248,607.6499770611385,1374866.3824081686,235208,0.3148888682228215,0.2061738910472414,-0.0307745233089655,1680,200,None,Arterial,0.0010051831505438,1
D018,DTT,8102,906,490.59823399558496,1341.548117237524,3418.2565783664463,906.5,4.420529801324503,249.01808785529715,613.1871982528231,1452746.039941039,234873,0.353708303761533,0.2232620667939683,-0.0584020334954787,1680,200,None,Arterial,0.0010149977671125,1
D018,DTT,8103,862,435.6461716937355,1186.0578965957282,3413.7296867749424,810.8499999999998,1.8016241299303943,247.02756892230576,607.6764235974201,1264844.7998808883,197937,0.3364765194659695,0.199063314615725,-0.0251094602853608,1680,200,None,Arterial,0.0010980976956037,1
D018,ECO,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,None,Arterial,0.0009453111262857,1
D018,ECO,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,None,Arterial,0.0009738550873646,1
D018,ECO,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,None,Arterial,0.0009785446079015,1
D018,TECO05,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,None,Arterial,0.0009453111262857,1
D018,TECO05,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,None,Arterial,0.0009738550873646,1
D018,TECO05,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,None,Arterial,0.0009785446079015,1
D018,TECO10,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,None,Arterial,0.0009453111262857,1
D018,TECO10,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,None,Arterial,0.0009738550873646,1
D018,TECO10,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,None,Arterial,0.0009785446079015,1
D018,TECO15,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,None,Arterial,0.0009453111262857,1
D018,TECO15,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,None,Arterial,0.0009738550873646,1
D018,TECO15,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,None,Arterial,0.0009785446079015,1
D019,SP,8101,876,1409.590182648402,2155.4945881346025,3203.7200000000007,2003.5,684.5856164383562,236.98677248677248,578.6863631529501,2106956.7044777265,481832,0,0.0145060347342963,0.0017784039108109,1680,200,U,Balanced,0.0006897155304283,0.35
D019,SP,8102,906,1386.0827814569536,2153.771022081836,3203.7200000000003,2027,661.8520971302428,238.77777777777777,583.9838383188488,2177318.291435537,474374,0,0.0225603535823422,-0.0072890209881627,1680,200,U,Balanced,0.0007034392265704,0.35
D019,SP,8103,862,1318.3178654292344,2155.62009480528,3203.7200000000007,1931,593.4106728538283,237.02756892230576,579.2319598187086,2089258.0736898163,466746,0,0.0155482916094154,0.0003530684847753,1680,200,U,Balanced,0.0007038621077499,0.35
D019,DTT,8101,876,596.7568493150685,1656.814685777548,3518.878824200913,796.25,2.767123287671233,236.98677248677248,578.6863631529501,1670113.1100129469,345283,0.4207153373170521,0.2762303940543685,0.0910120622182074,1680,200,U,Balanced,0.0008073040312794,0.35
D019,DTT,8102,906,569.884105960265,1577.7131130741009,3503.2442163355413,808.25,2.2549668874172184,238.77777777777777,583.9838383188488,1655409.82587453,315696,0.4012001352265044,0.248041203322028,0.0391604135094511,1680,200,U,Balanced,0.0008584173848952,0.35
D019,DTT,8103,862,577.5174013921114,1606.158379648351,3499.675290023202,781.3999999999992,4.709976798143852,237.02756892230576,579.2319598187086,1615622.0752245432,321149,0.4130589070262597,0.3037917982747105,0.0889583123102551,1680,200,U,Balanced,0.0008494608943181,0.35
D019,ECO,8101,876,1409.590182648402,2155.4945881346025,3203.7200000000007,2003.5,684.5856164383562,236.98677248677248,578.6863631529501,2106956.7044777265,481832,0,0.0145060347342963,0.0017784039108109,1680,200,U,Balanced,0.0006897155304283,0.35
D019,ECO,8102,906,1386.0827814569536,2153.771022081836,3203.7200000000003,2027,661.8520971302428,238.77777777777777,583.9838383188488,2177318.291435537,474374,0,0.0225603535823422,-0.0072890209881627,1680,200,U,Balanced,0.0007034392265704,0.35
D019,ECO,8103,862,1318.3178654292344,2155.62009480528,3203.7200000000007,1931,593.4106728538283,237.02756892230576,579.2319598187086,2089258.0736898163,466746,0,0.0155482916094154,0.0003530684847753,1680,200,U,Balanced,0.0007038621077499,0.35
D019,TECO05,8101,876,814.6723744292237,1912.571488074314,3370.5969406392696,1214.25,158.63584474885846,236.98677248677248,578.6863631529501,1894156.068824914,418488,0.2658024224072672,0.1425662731771739,0.0631646116965996,1680,200,U,Balanced,0.0007274839275363,0.35
D019,TECO05,8102,906,767.5927152317881,1882.104033159112,3378.92110375276,1149,122.43708609271523,238.77777777777777,583.9838383188488,1931187.9994715496,400484,0.2744580069229367,0.1310610895406796,0.0438730716469454,1680,200,U,Balanced,0.0007524067217866,0.35
D019,TECO05,8103,862,749.0649651972158,1878.814831280993,3363.117447795824,1167,106.85962877030164,237.02756892230576,579.2319598187086,1850651.9365318809,395878,0.2543927399111798,0.1405849919508699,0.0551433408110029,1680,200,U,Balanced,0.0007545431959531,0.35
D019,TECO10,8101,876,1409.590182648402,2155.4945881346025,3203.7200000000007,2003.5,684.5856164383562,236.98677248677248,578.6863631529501,2106956.7044777265,481832,0,0.0145060347342963,0.0017784039108109,1680,200,U,Balanced,0.0006897155304283,0.35
D019,TECO10,8102,906,1386.0827814569536,2153.771022081836,3203.7200000000003,2027,661.8520971302428,238.77777777777777,583.9838383188488,2177318.291435537,474374,0,0.0225603535823422,-0.0072890209881627,1680,200,U,Balanced,0.0007034392265704,0.35
D019,TECO10,8103,862,1318.3178654292344,2155.62009480528,3203.7200000000007,1931,593.4106728538283,237.02756892230576,579.2319598187086,2089258.0736898163,466746,0,0.0155482916094154,0.0003530684847753,1680,200,U,Balanced,0.0007038621077499,0.35
D019,TECO15,8101,876,1409.590182648402,2155.4945881346025,3203.7200000000007,2003.5,684.5856164383562,236.98677248677248,578.6863631529501,2106956.7044777265,481832,0,0.0145060347342963,0.0017784039108109,1680,200,U,Balanced,0.0006897155304283,0.35
D019,TECO15,8102,906,1386.0827814569536,2153.771022081836,3203.7200000000003,2027,661.8520971302428,238.77777777777777,583.9838383188488,2177318.291435537,474374,0,0.0225603535823422,-0.0072890209881627,1680,200,U,Balanced,0.0007034392265704,0.35
D019,TECO15,8103,862,1318.3178654292344,2155.62009480528,3203.7200000000007,1931,593.4106728538283,237.02756892230576,579.2319598187086,2089258.0736898163,466746,0,0.0155482916094154,0.0003530684847753,1680,200,U,Balanced,0.0007038621077499,0.35
D020,SP,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,U,Arterial,0.0009453111262857,0.35
D020,SP,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,U,Arterial,0.0009738550873646,0.35
D020,SP,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,U,Arterial,0.0009785446079015,0.35
D020,DTT,8101,876,482.92009132420094,1345.4715544776157,3381.340091324201,905,2.713470319634703,246.98677248677248,607.6499770611385,1408324.773051502,243574,0.2856605193827625,0.1924575090147657,-0.0276916051076862,1680,200,U,Arterial,0.0009836321187112,0.35
D020,DTT,8102,906,490.0022075055188,1343.6453805997078,3400.267604856512,906.5,6.855408388520972,249.01808785529715,613.1871982528231,1454646.1605471778,235352,0.3264793032234893,0.2201631246735139,-0.0412785479875108,1680,200,U,Arterial,0.0010104933918708,0.35
D020,DTT,8103,862,435.6461716937355,1185.9338957756058,3413.7296867749424,810.8499999999998,1.8016241299303943,247.02756892230576,607.6764235974201,1264737.9111739427,197814,0.3364765194659695,0.200026719908027,-0.0238303880913234,1680,200,U,Arterial,0.0010981696437901,0.35
D020,ECO,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,U,Arterial,0.0009453111262857,0.35
D020,ECO,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,U,Arterial,0.0009738550873646,0.35
D020,ECO,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,U,Arterial,0.0009785446079015,0.35
D020,TECO05,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,U,Arterial,0.0009453111262857,0.35
D020,TECO05,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,U,Arterial,0.0009738550873646,0.35
D020,TECO05,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,U,Arterial,0.0009785446079015,0.35
D020,TECO10,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,U,Arterial,0.0009453111262857,0.35
D020,TECO10,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,U,Arterial,0.0009738550873646,0.35
D020,TECO10,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,U,Arterial,0.0009785446079015,0.35
D020,TECO15,8101,876,757.7134703196347,1527.3926228065554,3203.7200000000007,1019.25,212.2865296803653,246.98677248677248,607.6499770611385,1567687.6289076528,260753,0,0.1255857730792043,-0.0014221670291199,1680,200,U,Arterial,0.0009453111262857,0.35
D020,TECO15,8102,906,739.6578366445916,1506.2757967325863,3203.7200000000003,1041,203.79690949227373,249.01808785529715,613.1871982528231,1601989.3175635657,254540,0,0.1455060656459473,-0.0104847858164996,1680,200,U,Arterial,0.0009738550873646,0.35
D020,TECO15,8103,862,663.677494199536,1489.7032144454067,3203.7200000000007,953.95,133.4338747099768,247.02756892230576,607.6764235974201,1526587.0638673112,248772,0,0.1207637701239174,-0.001432813203482,1680,200,U,Arterial,0.0009785446079015,0.35
D021,SP,8101,876,1621.4018264840183,2441.811006866119,3203.7200000000007,2216.25,810.2888127853881,236.98677248677248,578.6863631529501,2357769.887286535,578031,0,0.1491306725604191,0.0786700490443678,1680,200,C,Balanced,0.000615140728063,0.35
D021,SP,8102,906,1597.7869757174392,2449.440088420768,3203.7200000000003,2240.5,784.158940397351,238.77777777777777,583.9838383188488,2445194.4655386102,570907,0,0.1488001457212088,0.0589906158909157,1680,200,C,Balanced,0.0006272605888904,0.35
D021,SP,8103,862,1529.991879350348,2447.5903655883235,3203.7200000000007,2139.9,717.0046403712297,237.02756892230576,579.2319598187086,2340936.4471048,561410,0,0.1408972902052659,0.0745422606063559,1680,200,C,Balanced,0.0006279577858339,0.35
D021,DTT,8101,876,654.5102739726027,1776.6950077906824,3615.996632420091,937,5.993150684931507,236.98677248677248,578.6780132350236,1775125.1158274768,388442,0.4521107209928962,0.2946394845372584,0.056888713700976,1680,200,C,Balanced,0.0007616780041841,0.35
D021,DTT,8102,906,690.4878587196469,1849.239479360514,3581.895441501104,958,21.73289183222958,238.77777777777777,583.9762891444793,1901409.7921995395,395665,0.486813627254509,0.254133813904682,0.0284467840354451,1680,200,C,Balanced,0.0007693671781261,0.35
D021,DTT,8103,862,632.7343387470997,1720.7516842171044,3646.885127610208,948.95,2.2401392111368907,237.02756892230576,579.2319598187086,1714401.5037628089,358374,0.4586588541666667,0.3206972536812039,0.0223860880690985,1680,200,C,Balanced,0.0007993791261389,0.35
D021,ECO,8101,876,1102.4429223744291,2932.618541233868,3733.2778881278537,1753.5,22.763698630136982,580.558201058201,1510.237722489058,3139843.701221732,836161,0.3599760065981855,0.4345651193325668,-0.2539685479374566,1680,200,C,Balanced,0.000496146183028,0.35
D021,ECO,8102,906,1108.1699779249448,2989.89438413886,3732.7591832229577,1875.5,11.310154525386311,464.1369509043928,1201.2470483300683,3173726.9197335434,796774,0.3351194786386676,0.4162066608038168,-0.264445428449607,1680,200,C,Balanced,0.0005073383471945,0.35
D021,ECO,8103,862,1048.2412993039443,2742.930282341916,3752.7613225058,1558,49.17981438515081,431.453634085213,1113.5340783134047,2808706.00062578,705770,0.2229543365001532,0.4977510875087209,-0.0964979843302993,1680,200,C,Balanced,0.0005085161113142,0.35
D021,TECO05,8101,876,845.0205479452055,2184.3866032261703,3533.537534246576,1344.25,70.31963470319634,236.98677248677248,578.6863631529501,2132266.1096979403,491837,0.2953448275862069,0.2748032023146446,0.0323187864247624,1680,200,C,Balanced,0.0006415790522852,0.35
D021,TECO05,8102,906,812.9812362030905,2117.8253084678904,3564.476479028698,1329,50.51103752759382,238.9095607235142,584.390274930075,2144908.7658698475,455442,0.3335510737323426,0.2821987385296714,0.0472063167422413,1680,200,C,Balanced,0.0006734590005381,0.35
D021,TECO05,8103,862,665.4872389791183,1842.875581480228,3622.733874709977,1080.9499999999998,5.5116009280742455,284.1979949874687,705.786512758057,1870167.5698264216,410009,0.4097245270494524,0.3538592477538003,-0.0467988501711494,1680,200,C,Balanced,0.0007329619934626,0.35
D021,TECO10,8101,876,973.3995433789954,2318.873586148655,3640.662773972603,1841,126.86986301369863,236.98677248677248,578.6287884713453,2250054.9435083903,514727,0.1495204524961062,0.4936936619655369,0.0311158831251903,1680,200,C,Balanced,0.0005985129161547,0.35
D021,TECO10,8102,906,963.3245033112582,2412.226502512151,3535.4400662251664,1834,105.14790286975716,238.77777777777777,583.9838383188488,2411478.9567054035,541116,0.1972194472194472,0.3064275181050389,0.0310004799293668,1680,200,C,Balanced,0.0006054557531448,0.35
D021,TECO10,8103,862,901.0394431554524,2282.5688208862057,3560.074814385151,1541.9,85.51972157772622,237.02756892230576,579.2243733062537,2198684.848553105,508079,0.222779555478682,0.3083021963384611,-0.0004908427056305,1680,200,C,Balanced,0.0006268857343609,0.35
D021,TECO15,8101,876,854.0102739726027,2309.5070296532867,3652.66154109589,1337.25,9.626712328767123,296.35714285714283,740.9361074308778,2303202.0065851505,567820,0.3659251049006413,0.3726413252781747,-0.1133531613603831,1680,200,C,Balanced,0.0006229859802465,0.35
D021,TECO15,8102,906,927.0165562913908,2449.394528094469,3575.9055960264905,1460.5,46.6280353200883,371.3049095607235,945.8799679911372,2585206.9900661586,605608,0.3130949524038077,0.4179047480656617,-0.0203586373717072,1680,200,C,Balanced,0.0005857081233564,0.35
D021,TECO15,8103,862,1079.4350348027842,2623.1910581245397,3613.9904176334103,1930.9,125.32134570765662,258.3308270676692,638.3159374905805,2515878.7511620945,601824,0.2190228341168569,0.7830044473471747,0.3157505732823316,1680,200,C,Balanced,0.0005556547138688,0.35
D022,SP,8101,876,920.8972602739726,1712.412722469323,3203.7200000000007,1153,345.30593607305934,246.98677248677248,607.6499770611385,1729765.236212237,328503,0,0.1656409733750271,0.0674018805729996,1680,200,C,Arterial,0.0008657988937298,0.35
D022,SP,8102,906,910.8366445916116,1699.9713097062115,3203.7200000000003,1178,338.93156732891833,249.01808785529715,613.1871982528231,1777477.4523176705,319337,0,0.1640131753347269,0.0463861875827026,1680,200,C,Arterial,0.0008877883541637,0.35
