seed,rotation,factor,criterion,active_alternatives,re,sre,base_iqr
29005,1,h_D,C2,6,0.04181719398935574,0.3014443937050979,0.138722745761077
29005,1,h_D,C3,5,0.031177962231653908,0.3369437692888131,0.09253164792785532
29005,1,h_D,C4,6,0.03793939958979464,0.3176680072640543,0.11943097423071852
29005,1,h_D,C6,6,0.03323978547592711,0.5377038768581761,0.0618180134195995
29005,1,h_D,C7,6,0.02409965646389417,0.29877216741530904,0.08066232096544523
29005,1,h_E,C6,6,0.022557945317471236,0.3649089329996861,0.0618180134195995
29005,1,h_I,C2,6,0.02679347660164023,0.19314407636937672,0.138722745761077
29005,1,h_I,C4,6,0.03714952524615127,0.3110543599357585,0.11943097423071852
29005,1,h_I,C5,5,0.06251142107049334,0.4716851605062724,0.1325278518470381
29005,1,h_T,C3,5,0.02045209017039734,0.22102805502958633,0.09253164792785532
29005,1,h_T,C7,6,0.036161583361518715,0.4483082426621668,0.08066232096544523
29005,2,h_D,C1,6,0.06050592746627035,0.5578122934101002,0.10847005019523467
29005,2,h_D,C2,6,0.04200247068945413,0.2789785033829476,0.15055809024654238
29005,2,h_D,C3,5,0.030983768622616453,0.3344590919495208,0.09263844029977307
29005,2,h_D,C4,6,0.037844121434445724,0.33833635296783315,0.11185354781460732
29005,2,h_D,C6,6,0.033128300541553884,0.5082374648743756,0.06518272034359801
29005,2,h_D,C7,6,0.02375776913489023,0.26127183301683504,0.09093122997724032
29005,2,h_E,C6,6,0.02243318766657961,0.34415850624188854,0.06518272034359801
29005,2,h_I,C2,6,0.026654072112910782,0.17703513686369882,0.15055809024654238
29005,2,h_I,C4,6,0.036878959986916655,0.3297075569539583,0.11185354781460732
29005,2,h_I,C5,5,0.06234841072428339,0.4293077866455568,0.1452300951981798
29005,2,h_T,C3,5,0.020594462305831875,0.2223101148828389,0.09263844029977307
29005,2,h_T,C7,6,0.03640974984535361,0.40040973661157336,0.09093122997724032
29005,3,h_D,C1,6,0.06059843870955044,0.5546722742602733,0.10925088835531135
29005,3,h_D,C2,6,0.04172204182814791,0.2602903695715566,0.16029037838227736
29005,3,h_D,C3,5,0.031108325823777316,0.3556399975062152,0.08747139253615033
29005,3,h_D,C4,6,0.03816006188200921,0.3212835953527824,0.11877376384495024
29005,3,h_D,C6,6,0.03324777904279337,0.4940573464620511,0.06729538439289881
29005,3,h_D,C7,6,0.023681152352443703,0.2692816368956676,0.08794195038761449
29005,3,h_E,C6,6,0.022294428322007273,0.3312920867129863,0.06729538439289881
29005,3,h_I,C2,6,0.02654653891707378,0.16561529883969195,0.16029037838227736
29005,3,h_I,C4,6,0.036745472108817005,0.3093736437996184,0.11877376384495024
29005,3,h_I,C5,5,0.06153064012172846,0.43078466105765795,0.14283386964203482
29005,3,h_T,C3,5,0.020563939802896336,0.23509331687114207,0.08747139253615033
29005,3,h_T,C7,6,0.036204039690872755,0.4116811093100336,0.08794195038761449
