seed,kappa,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
21003,0.4,C1,6,0.002773489668567164,0.10043944538115997,0.24094341043519238,0.07850807137548153,True,True,True
21003,0.4,C2,6,0.0020191677837796407,0.08532444188127385,0.2044267023208388,0.060672484028303844,True,True,True
21003,0.4,C3,5,0.0017357608147939851,0.08976289478589308,0.20417616998453433,0.05415619447942955,True,True,True
21003,0.4,C4,6,0.0019311166793440915,0.08465016316110911,0.20281542791093404,0.062332399223436995,True,True,True
21003,0.4,C5,5,0.0019508616402985623,0.10619804629775705,0.24128431895863836,0.06674948665509746,True,True,True
21003,0.4,C6,6,0.00343135032267039,0.08394968296687824,0.20116345928637167,0.07713723092760372,True,True,True
21003,0.4,C7,6,0.003060730232529174,0.08584678788786437,0.20568897296800046,0.0769951627099887,True,True,True
21003,0.5,C1,6,0.0042963927509220845,0.12908067455732677,0.3110170628841979,0.09673024432254348,True,True,True
21003,0.5,C2,6,0.0031131906821227906,0.10965879989966298,0.2637196099988553,0.07472710978139582,True,True,True
21003,0.5,C3,5,0.0026230510915583594,0.11069415754994995,0.26316702465870007,0.06580318720060284,True,True,True
21003,0.5,C4,6,0.00311228640385941,0.10878885740196484,0.26162958539610515,0.07959901566440934,True,True,True
21003,0.5,C5,5,0.0030680895620005533,0.1310243458306141,0.3112290951531182,0.08358964736168971,True,True,True
21003,0.5,C6,6,0.005361937622940571,0.10783164896033151,0.2592472026309831,0.09575955619679309,True,True,True
21003,0.5,C7,6,0.004832351816198677,0.11028602362372329,0.2651492097489468,0.09638199222839322,True,True,True
21003,0.6,C1,6,0.006123792947844153,0.15961367067627955,0.38963620055707876,0.11414192012259708,True,True,True
21003,0.6,C2,6,0.004415769798565727,0.13558961694087643,0.3300131715076649,0.08818499645959672,True,True,True
21003,0.6,C3,5,0.003648494530682611,0.14033491999152806,0.32891231081957323,0.07669323882616887,True,True,True
21003,0.6,C4,6,0.004614964707210345,0.13450971096267536,0.32738387447036776,0.09730903866164484,True,True,True
21003,0.6,C5,5,0.004442096565697828,0.16608298478375538,0.38954639881860637,0.10027625454106052,True,True,True
21003,0.6,C6,6,0.007698694488388558,0.13324661277742245,0.3239585648320633,0.1137127102194678,True,True,True
21003,0.6,C7,6,0.007012447568003122,0.13630298823511852,0.33144859174496394,0.1153857210950446,True,True,True
21003,0.7,C1,6,0.008237065847043867,0.1923839527833883,0.48159302603276255,0.13066882583803635,True,True,True
21003,0.7,C2,6,0.005909865468478159,0.16333139930035165,0.4070463129516204,0.1009997798132668,True,True,True
21003,0.7,C3,5,0.004791010106655613,0.17630921177644304,0.40494546954615224,0.08684616171230006,True,True,True
