seed,rotation,criterion,rank_one_energy,lrv50,lrv_max,nsv_vector,nsv_sum,nsv_max,nsv_minmax
21003,0,C4,0.0017001794669314618,0.08796266435417978,0.23586345753238838,0.05753273277267649,0.026895498086832312,0.10454149966799185,0.13159526730884746
21003,0,C5,0.0023132768518900892,0.13036169223902366,0.545054673622382,0.07705700914975724,0.039229958122083526,0.12477213281498158,0.12477213281498158
21003,0,C6,0.0067609429036687985,0.12452188951184243,0.27588728315256394,0.11002737076611208,0.0475968809225315,0.21233266211836505,0.33948137730400146
21003,0,C7,0.002334393727584483,0.17701169247716644,0.7689426887211751,0.06520687464236646,0.03260519625019066,0.0996840253611255,0.13859256863809138
21003,1,C1,0.003988269268402345,0.1674016464057892,0.273349854645413,0.09162036571402432,0.046365327892101585,0.14698090754193147,0.1742364241128773
21003,1,C2,0.001990026693434621,0.1065834682399831,0.6700920506738494,0.05888772424001681,0.029071237039101656,0.11050546016036371,0.030821673785954785
21003,1,C3,0.0017082569151627425,0.10993977047273044,0.253284217826924,0.0539190786894465,0.027044157206802494,0.07910188321351341,0.07910188321351341
21003,1,C4,0.0018812067604577765,0.11045060376226015,0.3196051603559499,0.058798433037882354,0.026895498086487717,0.11184241979374814,0.1337941989711159
21003,1,C5,0.0036314515287674265,0.15458372941414822,0.4271297171363042,0.09073941341707911,0.044695100563561393,0.14763550658580676,0.14763550658580676
21003,1,C6,0.0071217156078623445,0.14473155939558632,0.3269489744147769,0.10985224233963706,0.04759688092228311,0.21812520560411322,0.3622244448114727
21003,1,C7,0.002187276365123725,0.21301111097408507,0.7882205405191776,0.06564122866621053,0.03260519625061673,0.10032356937917868,0.1297728233538506
21003,2,C1,0.003969472041755351,0.16718821463806227,0.43796342511260294,0.09120268322687447,0.04636532789206247,0.1294579670456871,0.1312853141684834
21003,2,C2,0.0021941048042904976,0.13500412354733973,0.7148535318758811,0.06446576764226872,0.029071237039592576,0.11923163407551647,0.184848278250586
21003,2,C3,0.0017704960676723225,0.14719013173194595,0.2612317468198215,0.058033822249230864,0.029655910666325298,0.08337486569245219,0.08337486569245219
21003,2,C4,0.0018514391386857953,0.07464948663720818,0.4829592910429812,0.057526752341621204,0.02689549808631466,0.10273185296376021,0.13439593069432443
