seed,rotation,criterion,alternative_a,alternative_b,contexts_used,lrv
21003,4,C7,A2,A4,1000,0.09884835019455848
21003,4,C7,A2,A5,1000,0.10779864345373648
21003,4,C7,A2,A6,1000,0.028784715475767306
21003,4,C7,A3,A4,1000,0.10625359235313814
21003,4,C7,A3,A5,1000,0.09730324569510046
21003,4,C7,A3,A6,1000,0.2334442719316365
21003,4,C7,A4,A5,1000,0.008962208211438429
21003,4,C7,A4,A6,1000,0.12758778540636703
21003,4,C7,A5,A6,1000,0.1365305363856207
21003,5,C1,A1,A2,1000,0.8577048602011581
21003,5,C1,A1,A3,1000,0.3881566282033822
21003,5,C1,A1,A4,1000,0.16061715562591442
21003,5,C1,A1,A5,1000,0.08448476719152881
21003,5,C1,A1,A6,1000,0.06885891795126417
21003,5,C1,A2,A3,1000,0.4905601779505884
21003,5,C1,A2,A4,1000,0.7083363575058236
21003,5,C1,A2,A5,1000,0.7795376325934931
21003,5,C1,A2,A6,1000,0.7940603532758846
21003,5,C1,A3,A4,1000,0.22896230464250591
21003,5,C1,A3,A5,1000,0.3046564518637141
21003,5,C1,A3,A6,1000,0.3201392503173545
21003,5,C1,A4,A5,1000,0.07623262468830026
21003,5,C1,A4,A6,1000,0.09185663032297267
21003,5,C1,A5,A6,1000,0.015634652370869112
21003,5,C2,A1,A2,1000,0.17032482550572697
21003,5,C2,A1,A3,1000,0.1541179377197503
21003,5,C2,A1,A4,1000,0.11553990524927124
21003,5,C2,A1,A5,1000,0.005706160135767963
21003,5,C2,A1,A6,1000,0.04886767824134531
21003,5,C2,A2,A3,1000,0.016263565835641678
21003,5,C2,A2,A4,1000,0.05492769430181767
21003,5,C2,A2,A5,1000,0.17600858052408344
21003,5,C2,A2,A6,1000,0.12159001645588204
21003,5,C2,A3,A4,1000,0.03866881302555588
21003,5,C2,A3,A5,1000,0.15980569835324518
21003,5,C2,A3,A6,1000,0.10535432317131786
21003,5,C2,A4,A5,1000,0.1212356021168088
21003,5,C2,A4,A6,1000,0.06672155278137987
21003,5,C2,A5,A6,1000,0.05457184139658152
21003,5,C3,A1,A2,1000,0.14136793904122685
21003,5,C3,A1,A3,1000,0.2420309452247535
21003,5,C3,A1,A4,1000,0.10827970725440093
21003,5,C3,A1,A6,1000,0.018580797080922036
21003,5,C3,A2,A3,1000,0.10111272873866832
21003,5,C3,A2,A4,1000,0.03315331180801089
21003,5,C3,A2,A6,1000,0.1598949377361733
21003,5,C3,A3,A4,1000,0.13420640670752831
21003,5,C3,A3,A6,1000,0.26046163808200024
21003,5,C3,A4,A6,1000,0.12682777396321232
21003,5,C4,A1,A2,1000,0.2967497965907268
21003,5,C4,A1,A3,1000,0.20510888125129426
21003,5,C4,A1,A4,1000,0.23803417281679373
21003,5,C4,A1,A5,1000,0.1528050088810771
21003,5,C4,A1,A6,1000,0.13073389678654698
21003,5,C4,A2,A3,1000,0.09240567010906277
21003,5,C4,A2,A4,1000,0.05928660665856345
21003,5,C4,A2,A5,1000,0.1448354697858721
21003,5,C4,A2,A6,1000,0.16689356860970336
21003,5,C4,A3,A4,1000,0.03314466380770963
21003,5,C4,A3,A5,1000,0.05252713656341431
21003,5,C4,A3,A6,1000,0.07464670178629076
21003,5,C4,A4,A5,1000,0.08565134999965572
21003,5,C4,A4,A6,1000,0.10775490326996426
21003,5,C4,A5,A6,1000,0.02213134525406247
21003,5,C5,A1,A3,1000,0.5169951954007458
21003,5,C5,A1,A4,1000,0.4501903128539857
21003,5,C5,A1,A5,1000,0.396305206129291
21003,5,C5,A1,A6,1000,0.3788897482846142
21003,5,C5,A3,A4,1000,0.06847494361201847
21003,5,C5,A3,A5,1000,0.12336607418010419
21003,5,C5,A3,A6,1000,0.14104093404252663
21003,5,C5,A4,A5,1000,0.0549383370787542
21003,5,C5,A4,A6,1000,0.07263735469143838
21003,5,C5,A5,A6,1000,0.01770624149272074
21003,5,C6,A1,A2,1000,0.339213463513367
21003,5,C6,A1,A3,1000,0.2884696111840472
21003,5,C6,A1,A4,1000,0.20378734120508418
21003,5,C6,A1,A5,1000,0.11645482911342261
21003,5,C6,A1,A6,1000,0.06127832084324995
21003,5,C6,A2,A3,1000,0.051461918168655245
21003,5,C6,A2,A4,1000,0.13675106675963197
21003,5,C6,A2,A5,1000,0.22398544120505537
21003,5,C6,A2,A6,1000,0.2787357004889944
21003,5,C6,A3,A4,1000,0.085380288537736
21003,5,C6,A3,A5,1000,0.1728164029415593
21003,5,C6,A3,A6,1000,0.2277464871000339
21003,5,C6,A4,A5,1000,0.08761913736923596
21003,5,C6,A4,A6,1000,0.14275532774587926
21003,5,C6,A5,A6,1000,0.055231406964513605
21003,5,C7,A1,A2,1000,0.2614984044166165
21003,5,C7,A1,A3,1000,0.2845776340262999
21003,5,C7,A1,A4,1000,0.21233361117437569
21003,5,C7,A1,A5,1000,0.15433107885419842
21003,5,C7,A1,A6,1000,0.09056751284287964
21003,5,C7,A2,A3,1000,0.023295311012566048
21003,5,C7,A2,A4,1000,0.04950803513440712
21003,5,C7,A2,A5,1000,0.10771240013743907
21003,5,C7,A2,A6,1000,0.35097509055543386
21003,5,C7,A3,A4,1000,0.07279272616880832
21003,5,C7,A3,A5,1000,0.13096644549061312
21003,5,C7,A3,A6,1000,0.3738878832650518
21003,5,C7,A4,A5,1000,0.05824313006111187
21003,5,C7,A4,A6,1000,0.30212815654450703
21003,5,C7,A5,A6,1000,0.2444356131541288
21004,0,C1,A1,A2,1000,0.028013934707805423
21004,0,C1,A1,A3,1000,0.059998963408364185
21004,0,C1,A1,A4,1000,0.16394908204605185
21004,0,C1,A1,A5,1000,0.2810795000075781
21004,0,C1,A1,A6,1000,0.2512871601516477
21004,0,C1,A2,A3,1000,0.0319901535111834
21004,0,C1,A2,A4,1000,0.13599399912952992
21004,0,C1,A2,A5,1000,0.2532517332016542
21004,0,C1,A2,A6,1000,0.22342034513011247
21004,0,C1,A3,A4,1000,0.10404630950594343
21004,0,C1,A3,A5,1000,0.2214287630501007
21004,0,C1,A3,A6,1000,0.1915579508679176
21004,0,C1,A4,A5,1000,0.11763510577968903
21004,0,C1,A4,A6,1000,0.08767450260420223
21004,0,C1,A5,A6,1000,0.029989770872721692
21004,0,C2,A1,A2,1000,0.047596730091266394
21004,0,C2,A1,A3,1000,0.07636668240100655
21004,0,C2,A1,A4,1000,0.13425872974012948
21004,0,C2,A1,A5,1000,0.2023529367557013
21004,0,C2,A1,A6,1000,0.1824962280792108
21004,0,C2,A2,A3,1000,0.028783800421661114
21004,0,C2,A2,A4,1000,0.08673513291466496
21004,0,C2,A2,A5,1000,0.1549528281414612
21004,0,C2,A2,A6,1000,0.13505408461015508
21004,0,C2,A3,A4,1000,0.05797040900318382
21004,0,C2,A3,A5,1000,0.12624334451552918
21004,0,C2,A3,A6,1000,0.10632480364559066
21004,0,C2,A4,A5,1000,0.0683393210522478
21004,0,C2,A4,A6,1000,0.0483939268340145
21004,0,C2,A5,A6,1000,0.019954260882716377
21004,0,C3,A1,A2,1000,0.051808414381664204
21004,0,C3,A1,A3,1000,0.0703315812729543
21004,0,C3,A1,A4,1000,0.1814663735810674
21004,0,C3,A1,A6,1000,0.2748932889859701
21004,0,C3,A2,A3,1000,0.01853172694051732
21004,0,C3,A2,A4,1000,0.12981073764954196
21004,0,C3,A2,A6,1000,0.22348183455267367
21004,0,C3,A3,A4,1000,0.11131240495315049
21004,0,C3,A3,A6,1000,0.2050560991808457
21004,0,C3,A4,A6,1000,0.09401435338201802
21004,0,C4,A1,A2,1000,0.08644410584125642
21004,0,C4,A1,A3,1000,0.13624935559951826
21004,0,C4,A1,A4,1000,0.21268524111681364
21004,0,C4,A1,A5,1000,0.20112788423183198
21004,0,C4,A1,A6,1000,0.2665008378412033
21004,0,C4,A2,A3,1000,0.04988765210062634
21004,0,C4,A2,A4,1000,0.12656519984860812
21004,0,C4,A2,A5,1000,0.11496237620030032
21004,0,C4,A2,A6,1000,0.18063449502191553
21004,0,C4,A3,A4,1000,0.07674480558731922
21004,0,C4,A3,A5,1000,0.0651265649377334
21004,0,C4,A3,A6,1000,0.13091075693465046
21004,0,C4,A4,A5,1000,0.011626345467725747
21004,0,C4,A4,A6,1000,0.05424237807337335
21004,0,C4,A5,A6,1000,0.06586285190536861
21004,0,C5,A1,A3,1000,0.6391974713941206
21004,0,C5,A1,A4,1000,0.6718553380353834
21004,0,C5,A1,A5,1000,0.7616128489941568
21004,0,C5,A1,A6,1000,0.75369668050298
21004,0,C5,A3,A4,1000,0.034221789907226366
21004,0,C5,A3,A5,1000,0.12896832386731796
21004,0,C5,A3,A6,1000,0.12057140407317328
21004,0,C5,A4,A5,1000,0.09478976034886397
21004,0,C5,A4,A6,1000,0.086386413047231
21004,0,C5,A5,A6,1000,0.008410575923631695
21004,0,C6,A1,A2,1000,0.03008823146503742
21004,0,C6,A1,A3,1000,0.12092211807981043
21004,0,C6,A1,A4,1000,0.19700498870031558
21004,0,C6,A1,A5,1000,0.3860669834007291
21004,0,C6,A1,A6,1000,0.45391495483919675
21004,0,C6,A2,A3,1000,0.09087616591422709
21004,0,C6,A2,A4,1000,0.1670417436017665
21004,0,C6,A2,A5,1000,0.35649312022982543
21004,0,C6,A2,A6,1000,0.4245473134436788
21004,0,C6,A3,A4,1000,0.07630988198845158
21004,0,C6,A3,A5,1000,0.2666916774626596
21004,0,C6,A3,A6,1000,0.3352902810965294
21004,0,C6,A4,A5,1000,0.19087364742522564
21004,0,C6,A4,A6,1000,0.2598344974237597
21004,0,C6,A5,A6,1000,0.06944336648165517
21004,0,C7,A1,A2,1000,0.09801779094504937
21004,0,C7,A1,A3,1000,0.10240441989348464
21004,0,C7,A1,A4,1000,0.15617201645607534
21004,0,C7,A1,A5,1000,0.354646997500894
21004,0,C7,A1,A6,1000,0.2649717855586983
21004,0,C7,A2,A3,1000,0.0043926783753397754
21004,0,C7,A2,A4,1000,0.058275406030472654
21004,0,C7,A2,A5,1000,0.2578242880243798
21004,0,C7,A2,A6,1000,0.16753706466944215
21004,0,C7,A3,A4,1000,0.053884576158679975
21004,0,C7,A3,A5,1000,0.25346990954932824
21004,0,C7,A3,A6,1000,0.16316038357718451
21004,0,C7,A4,A5,1000,0.1999510339280181
21004,0,C7,A4,A6,1000,0.10940396497580408
21004,0,C7,A5,A6,1000,0.09081919900654685
21004,1,C1,A1,A2,1000,0.04362731824779015
21004,1,C1,A1,A3,1000,0.14730080628329068
21004,1,C1,A1,A4,1000,0.18026084122854977
21004,1,C1,A1,A5,1000,0.3371899652271386
21004,1,C1,A1,A6,1000,0.04431549286694897
21004,1,C1,A2,A3,1000,0.10373572357647805
21004,1,C1,A2,A4,1000,0.13673379397583957
21004,1,C1,A2,A5,1000,0.29396548632480685
21004,1,C1,A2,A6,1000,0.08792673355677383
21004,1,C1,A3,A4,1000,0.03304181399601792
21004,1,C1,A3,A5,1000,0.19077710751755866
21004,1,C1,A3,A6,1000,0.19149914593385345
21004,1,C1,A4,A5,1000,0.157830442189884
21004,1,C1,A4,A6,1000,0.2244087065414623
21004,1,C1,A5,A6,1000,0.3809764517055817
21004,1,C2,A1,A2,1000,0.04116078597743078
21004,1,C2,A1,A3,1000,0.07662029257417252
21004,1,C2,A1,A4,1000,0.1738846527872781
21004,1,C2,A1,A5,1000,0.238129021067783
21004,1,C2,A1,A6,1000,0.029670282207326412
21004,1,C2,A2,A3,1000,0.03547425382871225
21004,1,C2,A2,A4,1000,0.13284937765351187
21004,1,C2,A2,A5,1000,0.19722428811045875
21004,1,C2,A2,A6,1000,0.07081962295047553
21004,1,C2,A3,A4,1000,0.09743604279458201
21004,1,C2,A3,A5,1000,0.16190122635639898
21004,1,C2,A3,A6,1000,0.10625867408331557
21004,1,C2,A4,A5,1000,0.064604003539734
21004,1,C2,A4,A6,1000,0.20341667163204602
21004,1,C2,A5,A6,1000,0.26755001353155555
21004,1,C3,A1,A2,1000,0.04280067880488143
21004,1,C3,A1,A3,1000,0.08404599744887348
21004,1,C3,A1,A4,1000,0.3258698717600313
21004,1,C3,A1,A6,1000,0.12048582975301314
21004,1,C3,A2,A3,1000,0.04126388232383353
21004,1,C3,A2,A4,1000,0.2835662186113095
21004,1,C3,A2,A6,1000,0.16317813663786887
21004,1,C3,A3,A4,1000,0.24266298089869912
21004,1,C3,A3,A6,1000,0.2042675850838382
21004,1,C3,A4,A6,1000,0.44417747075448766
21004,1,C4,A1,A2,1000,0.07027310914407423
21004,1,C4,A1,A3,1000,0.11861860134120737
21004,1,C4,A1,A4,1000,0.2559446766269062
21004,1,C4,A1,A5,1000,0.1634980612289048
21004,1,C4,A1,A6,1000,0.012254076219040054
21004,1,C4,A2,A3,1000,0.04840150066356898
21004,1,C4,A2,A4,1000,0.18613720425516614
21004,1,C4,A2,A5,1000,0.09337382802545244
21004,1,C4,A2,A6,1000,0.0825172519405245
21004,1,C4,A3,A4,1000,0.13791037385462063
21004,1,C4,A3,A5,1000,0.045000688600177696
21004,1,C4,A3,A6,1000,0.13084619137317854
21004,1,C4,A4,A5,1000,0.09299190033000852
21004,1,C4,A4,A6,1000,0.2680821724878548
21004,1,C4,A5,A6,1000,0.17570323442288602
21004,1,C5,A1,A3,1000,0.33626958405718316
21004,1,C5,A1,A4,1000,0.3786568056181505
21004,1,C5,A1,A5,1000,0.5112204887708613
21004,1,C5,A1,A6,1000,0.21602635080539148
21004,1,C5,A3,A4,1000,0.0429435629919569
21004,1,C5,A3,A5,1000,0.17805497037071485
21004,1,C5,A3,A6,1000,0.12114991978730172
21004,1,C5,A4,A5,1000,0.13522035758917986
21004,1,C5,A4,A6,1000,0.1640063450465164
21004,1,C5,A5,A6,1000,0.29854146336480847
21004,1,C6,A1,A2,1000,0.04926825935387588
21004,1,C6,A1,A3,1000,0.11703951202820465
21004,1,C6,A1,A4,1000,0.23473344017252884
21004,1,C6,A1,A5,1000,0.5285923276399187
21004,1,C6,A1,A6,1000,0.2138013559978398
21004,1,C6,A2,A3,1000,0.06781996941177501
21004,1,C6,A2,A4,1000,0.1857316998854341
21004,1,C6,A2,A5,1000,0.48093973637210014
21004,1,C6,A2,A6,1000,0.2627039728358077
21004,1,C6,A3,A4,1000,0.1180971791631577
21004,1,C6,A3,A5,1000,0.41491972102098845
21004,1,C6,A3,A6,1000,0.3297694695171436
21004,1,C6,A4,A5,1000,0.2989140748735328
21004,1,C6,A4,A6,1000,0.44569805642371424
21004,1,C6,A5,A6,1000,0.7320591752421124
21004,1,C7,A1,A2,1000,0.06891452709423937
21004,1,C7,A1,A3,1000,0.11894876390481805
21004,1,C7,A1,A4,1000,0.1349117576596868
21004,1,C7,A1,A5,1000,0.4753256650067729
21004,1,C7,A1,A6,1000,0.043771196421882014
21004,1,C7,A2,A3,1000,0.05008926496052078
21004,1,C7,A2,A4,1000,0.06607945456936949
21004,1,C7,A2,A5,1000,0.40822758474476334
21004,1,C7,A2,A6,1000,0.11263904540299756
21004,1,C7,A3,A4,1000,0.015997241178874466
21004,1,C7,A3,A5,1000,0.3591594800202713
21004,1,C7,A3,A6,1000,0.16260475183568923
21004,1,C7,A4,A5,1000,0.3434413881467576
21004,1,C7,A4,A6,1000,0.178539857185006
21004,1,C7,A5,A6,1000,0.5176526544990012
21004,2,C1,A1,A2,1000,0.05948078419518123
21004,2,C1,A1,A3,1000,0.24153501799162036
21004,2,C1,A1,A4,1000,0.19960100711333661
21004,2,C1,A1,A5,1000,0.23446837911664964
21004,2,C1,A1,A6,1000,0.046843574973996174
21004,2,C1,A2,A3,1000,0.18229942271001207
21004,2,C1,A2,A4,1000,0.14027585039398918
21004,2,C1,A2,A5,1000,0.2935618911234412
21004,2,C1,A2,A6,1000,0.10629667855762098
21004,2,C1,A3,A4,1000,0.04212646776519286
21004,2,C1,A3,A5,1000,0.4735076864426872
21004,2,C1,A3,A6,1000,0.2880750130863915
21004,2,C1,A4,A5,1000,0.432181569590739
21004,2,C1,A4,A6,1000,0.24623017146368273
21004,2,C1,A5,A6,1000,0.18782268597446092
21004,2,C2,A1,A2,1000,0.03507029728987983
21004,2,C2,A1,A3,1000,0.07746197110416105
21004,2,C2,A1,A4,1000,0.21782829499876702
21004,2,C2,A1,A5,1000,0.16197103762422363
21004,2,C2,A1,A6,1000,0.03289318430726099
21004,2,C2,A2,A3,1000,0.04240689480443499
21004,2,C2,A2,A4,1000,0.18294477119493863
21004,2,C2,A2,A5,1000,0.19689308772352257
21004,2,C2,A2,A6,1000,0.06795314840420204
21004,2,C2,A3,A4,1000,0.14068539345208506
21004,2,C2,A3,A5,1000,0.23903670789734907
21004,2,C2,A3,A6,1000,0.11031810145862021
21004,2,C2,A4,A5,1000,0.378043319216587
21004,2,C2,A4,A6,1000,0.25048339218066146
21004,2,C2,A5,A6,1000,0.1291697171700542
21004,2,C3,A1,A2,1000,0.03414428922380279
21004,2,C3,A1,A3,1000,0.09859088383226977
21004,2,C3,A1,A4,1000,0.5354740290846459
21004,2,C3,A1,A6,1000,0.08602744976390438
21004,2,C3,A2,A3,1000,0.06447364838774626
21004,2,C3,A2,A4,1000,0.5025880777234605
21004,2,C3,A2,A6,1000,0.12012735101505156
21004,2,C3,A3,A4,1000,0.4401461870279636
21004,2,C3,A3,A6,1000,0.1844226832594984
21004,2,C3,A4,A6,1000,0.6177462704503655
21004,2,C4,A1,A2,1000,0.055871139464808796
21004,2,C4,A1,A3,1000,0.10335866685275374
21004,2,C4,A1,A4,1000,0.3126788034474258
21004,2,C4,A1,A5,1000,0.03750652141915095
21004,2,C4,A1,A6,1000,0.032435303294173864
21004,2,C4,A2,A3,1000,0.047525790198116966
21004,2,C4,A2,A4,1000,0.2574499431627959
21004,2,C4,A2,A5,1000,0.09335050879256412
21004,2,C4,A2,A6,1000,0.08828423638329276
21004,2,C4,A3,A4,1000,0.21029961266279115
21004,2,C4,A3,A5,1000,0.1407894200991908
21004,2,C4,A3,A6,1000,0.13573079298076957
21004,2,C4,A4,A5,1000,0.34960839259398657
21004,2,C4,A4,A6,1000,0.34462195561446124
21004,2,C4,A5,A6,1000,0.005072076855517873
21004,2,C5,A1,A3,1000,0.14483898112976787
21004,2,C5,A1,A4,1000,0.196649862821691
21004,2,C5,A1,A5,1000,0.09504528854100373
21004,2,C5,A1,A6,1000,0.03674666896366702
21004,2,C5,A3,A4,1000,0.051962680778717844
21004,2,C5,A3,A5,1000,0.2395480123936945
21004,2,C5,A3,A6,1000,0.10815095460356096
21004,2,C5,A4,A5,1000,0.2911413941804257
21004,2,C5,A4,A6,1000,0.16002109441630225
21004,2,C5,A5,A6,1000,0.1317447051014325
21004,2,C6,A1,A2,1000,0.06894058076576842
21004,2,C6,A1,A3,1000,0.11519307431572075
21004,2,C6,A1,A4,1000,0.282042999445996
21004,2,C6,A1,A5,1000,0.4008005130797907
21004,2,C6,A1,A6,1000,0.14401871178435122
21004,2,C6,A2,A3,1000,0.046298204961559
21004,2,C6,A2,A4,1000,0.2136289078218264
21004,2,C6,A2,A5,1000,0.4680299828505612
21004,2,C6,A2,A6,1000,0.2126946760296246
21004,2,C6,A3,A4,1000,0.16754582654625394
21004,2,C6,A3,A5,1000,0.5128988151313895
21004,2,C6,A3,A6,1000,0.25867643908322174
21004,2,C6,A4,A5,1000,0.6732165171546689
21004,2,C6,A4,A6,1000,0.4239226490178543
21004,2,C6,A5,A6,1000,0.25891649296514896
21004,2,C7,A1,A2,1000,0.040999803045520054
21004,2,C7,A1,A3,1000,0.13794436166318505
21004,2,C7,A1,A4,1000,0.1152451811575343
21004,2,C7,A1,A5,1000,0.36234125670779666
21004,2,C7,A1,A6,1000,0.04778352547837639
21004,2,C7,A2,A3,1000,0.09701764986347232
21004,2,C7,A2,A4,1000,0.07429212945102338
21004,2,C7,A2,A5,1000,0.40246990775407293
21004,2,C7,A2,A6,1000,0.08875995388491022
21004,2,C7,A3,A4,1000,0.02274749602290464
21004,2,C7,A3,A5,1000,0.49677665839172713
21004,2,C7,A3,A6,1000,0.1855647122103325
21004,2,C7,A4,A5,1000,0.4747665412753732
21004,2,C7,A4,A6,1000,0.16290888501384126
21004,2,C7,A5,A6,1000,0.31538153772436334
21004,3,C1,A1,A2,1000,0.076295601195748
21004,3,C1,A1,A3,1000,0.3585033242636262
21004,3,C1,A1,A4,1000,0.1994250514005617
21004,3,C1,A1,A5,1000,0.17719988680528798
21004,3,C1,A1,A6,1000,0.04981654216704391
21004,3,C1,A2,A3,1000,0.2829559027127099
21004,3,C1,A2,A4,1000,0.27532997798053216
21004,3,C1,A2,A5,1000,0.253176412367753
21004,3,C1,A2,A6,1000,0.12606745527007643
21004,3,C1,A3,A4,1000,0.5542329686649379
21004,3,C1,A3,A5,1000,0.5325418528304237
21004,3,C1,A3,A6,1000,0.4076296860121107
21004,3,C1,A4,A5,1000,0.022300187828985935
21004,3,C1,A4,A6,1000,0.1497483529268104
21004,3,C1,A5,A6,1000,0.12748897934708545
21004,3,C2,A1,A2,1000,0.02920444841388238
21004,3,C2,A1,A3,1000,0.07891427263789254
21004,3,C2,A1,A4,1000,0.21742007524366433
21004,3,C2,A1,A5,1000,0.12573780431559087
21004,3,C2,A1,A6,1000,0.03629995445182387
21004,3,C2,A2,A3,1000,0.0497250947430627
21004,3,C2,A2,A4,1000,0.24641789567320382
21004,3,C2,A2,A5,1000,0.1548673119178945
21004,3,C2,A2,A6,1000,0.0654952313983982
21004,3,C2,A3,A4,1000,0.29566586701604813
21004,3,C2,A3,A5,1000,0.20438471401568106
21004,3,C2,A3,A6,1000,0.1151705249787544
21004,3,C2,A4,A5,1000,0.09201966320942295
21004,3,C2,A4,A6,1000,0.18131000669572375
21004,3,C2,A5,A6,1000,0.08949174620356325
21004,3,C3,A1,A2,1000,0.025681693669704766
21004,3,C3,A1,A3,1000,0.11445066131918355
21004,3,C3,A1,A4,1000,0.5289480761785802
21004,3,C3,A1,A6,1000,0.05404162564756985
21004,3,C3,A2,A3,1000,0.08880173060092628
21004,3,C3,A2,A4,1000,0.5535787700887638
21004,3,C3,A2,A6,1000,0.07970952911613648
21004,3,C3,A3,A4,1000,0.6381670140712016
21004,3,C3,A3,A6,1000,0.1683623023758512
21004,3,C3,A4,A6,1000,0.476878293811769
21004,3,C4,A1,A2,1000,0.04244308711688092
21004,3,C4,A1,A3,1000,0.08966301269714615
21004,3,C4,A1,A4,1000,0.31196650019136296
21004,3,C4,A1,A5,1000,0.07259001222934686
21004,3,C4,A1,A6,1000,0.05258286419418179
21004,3,C4,A2,A3,1000,0.04724543105770886
21004,3,C4,A2,A4,1000,0.3537575867859381
21004,3,C4,A2,A5,1000,0.11498371623804125
21004,3,C4,A2,A6,1000,0.09499635248915969
21004,3,C4,A3,A4,1000,0.4000762820569203
21004,3,C4,A3,A5,1000,0.16210543381727
21004,3,C4,A3,A6,1000,0.14215193601890966
21004,3,C4,A4,A5,1000,0.240142760131059
21004,3,C4,A4,A6,1000,0.25998295368964075
21004,3,C4,A5,A6,1000,0.02001775720825137
21004,3,C5,A1,A3,1000,0.024697037157431226
21004,3,C5,A1,A4,1000,0.1966210858298924
21004,3,C5,A1,A5,1000,0.21402050794029245
21004,3,C5,A1,A6,1000,0.12055391451852322
21004,3,C5,A3,A4,1000,0.17200996295950752
21004,3,C5,A3,A5,1000,0.18942628505703443
21004,3,C5,A3,A6,1000,0.0958864917367654
21004,3,C5,A4,A5,1000,0.017474293244449025
21004,3,C5,A4,A6,1000,0.0762518482118239
21004,3,C5,A5,A6,1000,0.09371340436267041
21004,3,C6,A1,A2,1000,0.09053561212676012
21004,3,C6,A1,A3,1000,0.11530499621637125
21004,3,C6,A1,A4,1000,0.2784402865910116
21004,3,C6,A1,A5,1000,0.2645838449495945
21004,3,C6,A1,A6,1000,0.0862366242639693
21004,3,C6,A2,A3,1000,0.024802345516493657
21004,3,C6,A2,A4,1000,0.3678204489236885
21004,3,C6,A2,A5,1000,0.354063620802576
21004,3,C6,A2,A6,1000,0.1766008306402983
21004,3,C6,A3,A4,1000,0.39217867282231694
21004,3,C6,A3,A5,1000,0.37845340169579916
21004,3,C6,A3,A6,1000,0.20129242084533652
21004,3,C6,A4,A5,1000,0.013993697225988429
21004,3,C6,A4,A6,1000,0.19279362602969996
21004,3,C6,A5,A6,1000,0.17886599364056682
21004,3,C7,A1,A2,1000,0.01347601632288845
21004,3,C7,A1,A3,1000,0.16077445090326956
21004,3,C7,A1,A4,1000,0.11498245891313126
21004,3,C7,A1,A5,1000,0.24274793006760603
21004,3,C7,A1,A6,1000,0.0523919071438957
21004,3,C7,A2,A3,1000,0.1473414319754117
21004,3,C7,A2,A4,1000,0.12843188852127196
21004,3,C7,A2,A5,1000,0.25611031343703977
21004,3,C7,A2,A6,1000,0.06586172854504277
21004,3,C7,A3,A4,1000,0.2750788096026647
21004,3,C7,A3,A5,1000,0.4014292072115043
21004,3,C7,A3,A6,1000,0.21292636601714307
21004,3,C7,A4,A5,1000,0.12826395661081544
21004,3,C7,A4,A6,1000,0.06264125783742083
21004,3,C7,A5,A6,1000,0.1906888759467557
21004,4,C1,A1,A2,1000,0.094906226252023
21004,4,C1,A1,A3,1000,0.4590869467235636
21004,4,C1,A1,A4,1000,0.18023353279736828
21004,4,C1,A1,A5,1000,0.1272210981642393
21004,4,C1,A1,A6,1000,0.053321082889102936
21004,4,C1,A2,A3,1000,0.5517533464814216
21004,4,C1,A2,A4,1000,0.27470159862040905
21004,4,C1,A2,A5,1000,0.22187680534692167
21004,4,C1,A2,A6,1000,0.1481568197565628
21004,4,C1,A3,A4,1000,0.2810959294143711
21004,4,C1,A3,A5,1000,0.3337294145824458
21004,4,C1,A3,A6,1000,0.4067080029043331
21004,4,C1,A4,A5,1000,0.05312628196322663
21004,4,C1,A4,A6,1000,0.1270262694918463
21004,4,C1,A5,A6,1000,0.07394677826397054
21004,4,C2,A1,A2,1000,0.023452433957286394
21004,4,C2,A1,A3,1000,0.15494945451332495
21004,4,C2,A1,A4,1000,0.17378591884745237
21004,4,C2,A1,A5,1000,0.09250556427374437
21004,4,C2,A1,A6,1000,0.03995912140298034
21004,4,C2,A2,A3,1000,0.178316369559051
21004,4,C2,A2,A4,1000,0.19713240052827233
21004,4,C2,A2,A5,1000,0.11592467731368515
21004,4,C2,A2,A6,1000,0.06340364570662563
21004,4,C2,A3,A4,1000,0.018903800464246574
21004,4,C2,A3,A5,1000,0.06256210829847603
21004,4,C2,A3,A6,1000,0.11508423988894999
21004,4,C2,A4,A5,1000,0.08145305368108757
21004,4,C2,A4,A6,1000,0.1339493685482888
21004,4,C2,A5,A6,1000,0.052572098414297164
21004,4,C3,A1,A2,1000,0.01726427672147813
21004,4,C3,A1,A3,1000,0.19080983646258168
21004,4,C3,A1,A4,1000,0.3241264673902883
21004,4,C3,A1,A6,1000,0.022958316372443843
21004,4,C3,A2,A3,1000,0.20798860182673262
21004,4,C3,A2,A4,1000,0.3411493781289707
21004,4,C3,A2,A6,1000,0.040220597590503615
21004,4,C3,A3,A4,1000,0.13441471027399748
21004,4,C3,A3,A6,1000,0.16794352476817243
21004,4,C3,A4,A6,1000,0.30145343405004477
21004,4,C4,A1,A2,1000,0.029317587689480874
21004,4,C4,A1,A3,1000,0.21536547880673296
21004,4,C4,A1,A4,1000,0.25582650143679225
21004,4,C4,A1,A5,1000,0.10850381827649372
21004,4,C4,A1,A6,1000,0.07361246944836977
21004,4,C4,A2,A3,1000,0.24446754922537564
21004,4,C4,A2,A4,1000,0.28484679866872054
21004,4,C4,A2,A5,1000,0.1377594398841058
21004,4,C4,A2,A6,1000,0.10289849019048146
21004,4,C4,A3,A4,1000,0.040773952234075005
21004,4,C4,A3,A5,1000,0.10720926084365123
21004,4,C4,A3,A6,1000,0.14206573945321324
21004,4,C4,A4,A5,1000,0.14789211263823804
21004,4,C4,A4,A6,1000,0.18269122720747152
